"","date","indicator","X91D.deposit","X9M","X1Y","X18M","X2Y","X3Y","X4Y","X5Y","X6Y","X7Y","X8Y","X9Y","X10Y","X12Y","X15Y","X20Y"
"183",2007-03-01,0,4.94,4.855,4.835,4.795,4.785,4.78,4.795,4.82,4.82,4.865,4.85,4.875,4.905,4.935,4.98,5.02
"184",2007-03-02,0,4.94,4.855,4.8225,4.795,4.775,4.78,4.785,4.81,4.82,4.865,4.845,4.895,4.915,4.9475,5.005,5.0425
"185",2007-03-05,0,4.94,4.805,4.7875,4.735,4.7175,4.72,4.74,4.7625,4.745,4.82,4.82,4.84,4.88,4.905,4.955,5.015
"186",2007-03-06,0,4.94,4.825,4.78,4.755,4.705,4.7,4.715,4.74,4.76,4.805,4.83,4.855,4.855,4.895,4.95,5
"187",2007-03-07,0,4.94,4.82,4.78,4.725,4.705,4.705,4.715,4.735,4.785,4.795,4.79,4.815,4.835,4.87,4.925,4.49
"188",2007-03-08,0,4.94,4.85,4.8,4.72,4.72,4.715,4.73,4.745,4.755,4.8,4.8,4.825,4.85,4.885,4.94,4.99
"189",2007-03-09,0,4.94,4.85,4.805,4.76,4.7225,4.7,4.72,4.74,4.765,4.795,4.765,4.815,4.84,4.885,4.935,4.98
"190",2007-03-12,0,4.94,4.865,4.835,4.77,4.745,4.73,4.75,4.77,4.79,4.825,4.8,4.855,4.88,4.915,4.97,5.005
"191",2007-03-13,0,4.94,4.87,4.855,4.8,4.77,4.745,4.76,4.785,4.81,4.845,4.815,4.87,4.895,4.9325,4.9825,5.03
"192",2007-03-14,0,4.94,4.86,4.8225,4.775,4.7475,4.7175,4.725,4.735,4.78,4.795,4.815,4.815,4.8675,4.9,4.95,5.01
"193",2007-03-15,0,4.94,4.86,4.83,4.775,4.74,4.71,4.72,4.745,4.765,4.805,4.815,4.835,4.865,4.905,4.95,5
"194",2007-03-16,0,4.94,4.86,4.7875,4.78,4.6975,4.6825,4.685,4.7188,4.74,4.7725,4.82,4.82,4.8275,4.875,4.925,4.495
"195",2007-03-19,0,4.94,4.825,4.805,4.755,4.73,4.67,4.7075,4.73,4.75,4.79,4.775,4.81,4.835,4.9,4.945,4.965
"196",2007-03-20,0,4.94,4.84,4.7825,4.755,4.7125,4.6675,4.69,4.72,4.735,4.7675,4.755,4.795,4.855,4.905,4.97,4.99
"197",2007-03-21,0,4.94,4.845,4.78,4.75,4.715,4.6788,4.6738,4.7182,4.735,4.7857,4.745,4.82,4.855,4.915,5,5.045
"198",2007-03-22,0,4.94,4.82,4.7775,4.72,4.685,4.655,4.665,4.7,4.725,4.78,4.825,4.82,4.87,4.935,5.015,5.065
"199",2007-03-23,0,4.94,4.81,4.7613,4.75,4.6888,4.6625,4.665,4.705,4.72,4.785,4.745,4.825,4.87,4.95,5.04,5.1
"200",2007-03-26,0,4.94,4.805,4.76,4.715,4.69,4.665,4.6863,4.72,4.76,4.8063,4.76,4.825,4.885,4.945,5.03,5.085
"201",2007-03-27,0,4.94,4.81,4.77,4.725,4.69,4.665,4.68,4.71,4.75,4.78,4.78,4.835,4.86,4.925,5,5.05
"202",2007-03-28,0,4.94,4.815,4.7675,4.73,4.685,4.665,4.6725,4.7,4.725,4.775,4.775,4.815,4.855,4.915,4.985,5.055
"203",2007-03-29,0,4.94,4.815,4.77,4.725,4.695,4.665,4.6775,4.71,4.735,4.7638,4.79,4.81,4.87,4.925,5,5.055
"204",2007-03-30,0,4.94,4.82,4.78,4.74,4.705,4.67,4.68,4.715,4.74,4.785,4.755,4.815,4.865,4.925,4.995,5.055
"205",2007-04-02,1,4.94,4.845,4.795,4.76,4.72,4.69,4.7,4.735,4.745,4.785,4.805,4.845,4.885,4.945,5.92,5.075
"206",2007-04-03,0,4.94,4.86,4.8105,4.77,4.76,4.73,4.73,4.765,4.795,4.825,4.795,4.865,4.91,4.975,5.045,5.101
"207",2007-04-04,0,4.94,4.86,4.825,4.78,4.77,4.73,4.7375,4.7925,4.8,4.84,4.82,4.89,4.925,4.9825,5.0525,5.1125
"208",2007-04-05,0,4.94,4.87,4.8175,4.795,4.7475,4.73,4.73,4.775,4.785,4.8275,4.83,4.885,4.908,4.97,5.03,5.095
"209",2007-04-06,0,4.94,4.885,4.83,4.805,4.76,4.73,4.74,4.78,4.805,4.835,4.84,4.865,4.92,4.98,5.04,5.1
"210",2007-04-09,0,4.94,4.9,4.88,4.8,4.825,4.795,4.81,4.84,4.815,4.9,4.925,4.955,4.975,5.03,5.095,5.15
"211",2007-04-10,0,4.94,4.9,4.876,4.86,4.826,4.796,4.811,4.836,4.855,4.896,4.865,4.925,4.976,5.036,5.096,5.151
"212",2007-04-11,0,4.94,4.9,4.88,4.865,4.83,4.805,4.815,4.845,4.875,4.905,4.935,4.96,4.99,5.05,5.11,5.165
"213",2007-04-12,0,4.94,4.905,4.885,4.865,4.8375,4.815,4.82,4.85,4.87,4.91,4.935,4.955,4.5,5.045,5.105,5.165
"214",2007-04-13,0,4.94,4.9,4.88,4.87,4.835,4.82,4.83,4.86,4.89,4.92,4.945,4.97,5,5.055,5.115,5.175
"215",2007-04-16,0,4.94,4.895,4.885,4.88,4.855,4.84,4.85,4.88,4.905,4.935,4.95,4.985,5.02,5.08,5.14,5.19
"216",2007-04-17,0,4.94,4.89,4.865,4.89,4.83,4.82,4.83,4.86,4.86,4.925,4.93,4.97,5,5.05,5.11,5.185
"217",2007-04-18,0,4.95,4.87,4.865,4.85,4.8225,4.8125,4.825,4.85,4.85,4.9175,4.89,4.945,4.995,5.045,5.11,5.165
"218",2007-04-19,0,4.95,4.87,4.865,4.835,4.815,4.81,4.825,4.85,4.85,4.915,4.92,4.96,4.995,5.055,5.115,5.175
"219",2007-04-20,0,4.95,4.93,4.915,4.905,4.875,4.87,4.875,4.905,4.91,4.97,4.97,4.995,5.05,5.105,5.17,5.23
"220",2007-04-23,0,4.96,4.905,4.875,4.85,4.83,4.825,4.835,4.865,4.905,4.93,4.955,4.5,5.01,5.065,5.13,5.19
"221",2007-04-24,0,4.97,4.91,4.9,4.86,4.845,4.835,4.8475,4.875,4.885,4.94,4.95,4.965,5.02,5.075,5.14,5.2
"222",2007-04-25,0,4.97,4.925,4.9225,4.855,4.855,4.85,4.86,4.885,4.885,4.95,4.905,4.985,5.03,5.08,5.145,5.205
"223",2007-04-26,0,4.97,4.95,4.92,4.885,4.86,4.85,4.86,4.885,4.83,4.95,4.97,4.995,5.025,5.085,5.145,5.21
"224",2007-04-27,0,4.98,4.965,4.94,4.89,4.875,4.865,4.87,4.89,4.95,4.955,4.495,5.025,5.035,5.095,5.155,5.215
"225",2007-04-30,0,5,4.96,4.955,4.9,4.885,4.875,4.88,4.895,4.92,4.96,4.98,5.005,5.04,5.095,5.16,5.22
"226",2007-05-01,0,5,4.975,4.955,4.905,4.885,4.875,4.88,4.895,4.925,4.96,4.985,5.01,5.04,5.1,5.16,5.21
"227",2007-05-02,0,5,4.955,4.9338,4.885,4.87,4.86,4.8625,4.8775,4.925,4.9425,4.495,5.01,5.0225,5.0775,5.135,5.205
"228",2007-05-03,0,5,4.955,4.93,4.89,4.865,4.8475,4.8525,4.87,4.91,4.9315,4.97,4.995,5.0125,5.065,5.1275,5.175
"229",2007-05-04,0,5,4.955,4.945,4.9,4.8675,4.8525,4.8575,4.875,4.895,4.935,4.955,4.495,5.0175,5.0675,5.13,5.175
"230",2007-05-07,0,5,4.975,4.965,4.9,4.888,4.87,4.875,4.8925,4.895,4.9525,4.98,4.995,5.035,5.09,5.1525,5.215
"231",2007-05-08,0,5,4.995,4.975,4.935,4.9125,4.895,4.9075,4.925,4.92,4.98,4.98,5.035,5.0675,5.1225,5.185,5.24
"232",2007-05-09,0,5.01,4.995,5,4.96,4.955,4.935,4.94,4.955,4.97,5.02,5.025,5.05,5.1,5.155,5.22,5.275
"233",2007-05-10,0,5.02,5.015,5.005,5.005,4.975,4.955,4.96,4.98,5.01,5.045,5.065,5.09,5.12,5.18,5.24,5.3
"234",2007-05-11,0,5.02,5,5,4.99,4.9675,4.9475,4.955,4.975,5.005,5.0375,5.07,5.09,5.1175,5.165,5.23,5.285
"235",2007-05-14,0,5.05,5.01,5,4.995,4.965,4.95,4.955,4.9775,5.02,5.0375,5.06,5.085,5.1175,5.165,5.23,5.28
"236",2007-05-15,0,5.06,5.04,5.035,5.015,4.98,4.9575,4.965,4.985,5,5.045,5.055,5.08,5.125,5.18,5.245,5.3
"237",2007-05-16,0,5.06,5.04,5.035,5.01,4.97,4.95,4.955,4.98,5.01,5.035,5.065,5.09,5.12,5.175,5.245,5.295
"238",2007-05-17,0,5.07,5.075,5.075,5.035,5.005,4.9813,4.99,5.005,5.035,5.075,5.07,5.085,5.155,5.215,5.28,5.34
"239",2007-05-18,0,5.07,5.095,5.09,5.065,5.035,5.01,5.02,5.035,5.055,5.1,5.12,5.145,5.18,5.24,5.305,5.365
"240",2007-05-21,0,5.07,5.08,5.055,5.06,5.01,4.9975,5.005,5.0475,5.075,5.0875,5.14,5.165,5.1935,5.2525,5.3225,5.38
"241",2007-05-22,0,5.07,5.07,5.0725,5.06,5.04,5.03,5.0425,5.065,5.075,5.135,5.14,5.165,5.2225,5.2825,5.3525,5.405
"242",2007-05-23,0,5.07,5.07,5.07,5.05,5.0475,5.043,5.06,5.08,5.115,5.155,5.17,5.2,5.25,5.315,5.385,5.45
"243",2007-05-24,0,5.07,5.07,5.0725,5.065,5.0525,5.0475,5.0625,5.085,5.11,5.16,5.195,5.22,5.255,5.31,5.385,5.445
"244",2007-05-25,0,5.07,5.075,5.0675,5.06,5.045,5.04,5.058,5.08,5.115,5.1525,5.195,5.225,5.2425,5.3025,5.372,5.425
"245",2007-05-28,0,5.07,5.065,5.0575,5.055,5.053,5.05,5.0705,5.098,5.125,5.1755,5.21,5.24,5.2755,5.3405,5.41,5.47
"246",2007-05-29,0,5.07,5.07,5.06,5.045,5.04,5.037,5.058,5.082,5.13,5.1625,5.2,5.245,5.255,5.3205,5.395,5.445
"247",2007-05-30,0,5.07,5.075,5.075,5.06,5.06,5.0625,5.075,5.1075,5.135,5.1825,5.21,5.235,5.2775,5.3375,5.4125,5.455
"248",2007-05-31,0,5.06,5.04,5.0375,5.045,5.045,5.045,5.06,5.0825,5.115,5.1475,5.185,5.205,5.2325,5.295,5.3675,5.41
"249",2007-06-01,0,5.04,5.005,5.005,5.01,5.0075,5.01,5.03,5.05,5.075,5.1175,5.14,5.17,5.205,5.265,5.335,5.385
"250",2007-06-04,0,5.04,5,5.01,5.005,4.9975,5,5.0225,5.0475,5.085,5.117,5.155,5.175,5.1975,5.2625,5.3325,5.385
"251",2007-06-05,0,5.04,5.02,5.02,5.015,5.015,5.015,5.03,5.06,5.09,5.13,5.15,5.185,5.21,5.275,5.35,5.395
"252",2007-06-06,0,5.04,5.02,5.03,5.015,5.02,5.0225,5.04,5.0675,5.09,5.1375,5.15,5.185,5.2175,5.275,5.35,5.395
"253",2007-06-07,0,5.04,5.045,5.0525,5.045,5.06,5.065,5.085,5.115,5.135,5.185,5.205,5.235,5.27,5.325,5.4,5.45
"254",2007-06-08,0,5.04,5.08,5.075,5.105,5.105,5.13,5.16,5.205,5.24,5.29,5.305,5.325,5.38,5.4525,5.525,5.585
"255",2007-06-11,0,5.04,5.08,5.0975,5.105,5.117,5.142,5.1725,5.215,5.24,5.303,5.325,5.35,5.395,5.465,5.535,5.6
"256",2007-06-12,0,5.04,5.08,5.1113,5.125,5.1325,5.157,5.1875,5.23,5.275,5.32,5.355,5.395,5.4175,5.4875,5.557,5.63
"257",2007-06-13,0,5.04,5.07,5.0925,5.135,5.1213,5.145,5.175,5.215,5.26,5.3075,5.375,5.25,5.4075,5.472,5.55,5.62
"258",2007-06-14,0,5.04,5.05,5.08,5.1,5.1,5.125,5.15,5.19,5.23,5.285,5.32,5.36,5.38,5.455,5.535,5.595
"259",2007-06-15,0,5.04,5.07,5.09,5.09,5.1075,5.1375,5.16,5.19,5.235,5.28,5.32,5.355,5.39,5.465,5.55,5.605
"260",2007-06-18,0,5.04,5.085,5.1,5.105,5.115,5.13,5.1475,5.185,5.215,5.265,5.295,5.335,5.385,5.4525,5.53,5.585
"261",2007-06-19,0,5.04,5.075,5.105,5.105,5.1125,5.125,5.145,5.1825,5.22,5.2675,5.3,5.34,5.3825,5.4495,5.5275,5.585
"262",2007-06-20,0,5.04,5.105,5.11,5.135,5.14,5.1525,5.178,5.213,5.245,5.303,5.335,5.375,5.42,5.5025,5.585,5.63
"263",2007-06-21,0,5.04,5.16,5.18,5.2,5.2025,5.2275,5.258,5.308,5.355,5.402,5.46,5.49,5.53,5.6125,5.695,5.755
"264",2007-06-22,0,5.04,5.135,5.1625,5.17,5.1875,5.21,5.2425,5.295,5.335,5.39,5.44,5.48,5.515,5.5955,5.678,5.725
"265",2007-06-25,0,5.03,5.13,5.14,5.16,5.155,5.17,5.215,5.26,5.31,5.36,5.42,5.46,5.33,5.5625,5.6475,5.7
"266",2007-06-26,0,5.03,5.11,5.1625,5.165,5.178,5.1975,5.2325,5.28,5.31,5.375,5.435,5.47,5.497,5.5775,5.662,5.71
"267",2007-06-27,0,5.02,5.085,5.115,5.14,5.133,5.1525,5.185,5.23,5.285,5.325,5.375,5.415,5.447,5.5275,5.608,5.655
"268",2007-06-28,0,5.01,5.095,5.13,5.135,5.1475,5.1625,5.1975,5.24,5.275,5.325,5.375,5.415,5.445,5.5225,5.6,5.65
"269",2007-06-29,0,5,5.115,5.16,5.155,5.1725,5.1875,5.2175,5.265,5.305,5.35,5.375,5.415,5.455,5.5425,5.62,5.675
"270",2007-07-02,0,5,5.095,5.1675,5.175,5.19,5.205,5.235,5.275,5.28,5.36,5.4,5.44,5.47,5.555,5.635,5.685
"271",2007-07-03,0,5,5.105,5.155,5.175,5.186,5.196,5.228,5.266,5.305,5.341,5.395,5.45,5.458,5.5405,5.618,5.67
"272",2007-07-04,0,5,5.115,5.155,5.185,5.21,5.225,5.25,5.285,5.32,5.365,5.405,5.445,5.475,5.545,5.6275,5.675
"273",2007-07-05,0,5,5.11,5.17,5.195,5.215,5.225,5.245,5.275,5.32,5.35,5.385,5.425,5.45,5.525,5.605,5.66
"274",2007-07-06,0,5,5.09,5.16,5.155,5.185,5.1975,5.2125,5.2425,5.285,5.315,5.34,5.38,5.41,5.485,5.56,5.605
"275",2007-07-09,0,5,5.1,5.15,5.175,5.195,5.21,5.225,5.26,5.31,5.3325,5.375,5.385,5.443,5.515,5.5925,5.655
"276",2007-07-10,0,5,5.11,5.19,5.2,5.1925,5.235,5.2575,5.2975,5.315,5.3775,5.375,5.465,5.4875,5.555,5.6325,5.69
"277",2007-07-11,0,5,5.095,5.165,5.175,5.175,5.195,5.215,5.245,5.295,5.325,5.37,5.395,5.425,5.5,5.575,5.63
"278",2007-07-12,0,5.05,5.145,5.2175,5.19,5.23,5.24,5.2575,5.2925,5.335,5.37,5.405,5.41,5.4675,5.54,5.62,5.67
"279",2007-07-13,0,5.07,5.18,5.255,5.26,5.2475,5.24,5.28,5.29,5.38,5.4,5.455,5.48,5.47,5.545,5.625,5.675
"280",2007-07-16,0,5.07,5.185,5.255,5.26,5.28,5.305,5.32,5.36,5.38,5.4425,5.475,5.495,5.5375,5.605,5.68,5.73
"281",2007-07-17,0,5.07,5.2,5.26,5.265,5.285,5.305,5.32,5.36,5.4,5.4425,5.475,5.5,5.5375,5.61,5.68,5.735
"282",2007-07-18,0,5.08,5.2,5.245,5.265,5.26,5.285,5.295,5.335,5.38,5.415,5.455,5.5,5.505,5.585,5.665,5.71
"283",2007-07-19,0,5.08,5.195,5.24,5.255,5.26,5.285,5.305,5.335,5.39,5.42,5.455,5.48,5.51,5.58,5.66,5.705
"284",2007-07-20,0,5.08,5.195,5.25,5.265,5.275,5.295,5.32,5.35,5.395,5.43,5.455,5.495,5.53,5.6,5.675,5.725
"285",2007-07-23,0,5.08,5.2,5.235,5.255,5.255,5.27,5.295,5.335,5.385,5.41,5.435,5.465,5.505,5.575,5.655,5.695
"286",2007-07-24,0,5.08,5.185,5.245,5.255,5.28,5.29,5.31,5.35,5.365,5.425,5.435,5.465,5.52,5.58,5.64,5.685
"287",2007-07-25,0,5.08,5.175,5.21,5.225,5.225,5.235,5.255,5.29,5.32,5.36,5.4,5.42,5.45,5.55,5.615,5.66
"288",2007-07-26,0,5.08,5.145,5.185,5.19,5.2,5.205,5.225,5.26,5.295,5.325,5.35,5.38,5.415,5.465,5.515,5.565
"289",2007-07-27,0,5.09,5.15,5.18,5.13,5.11,5.13,5.1325,5.175,5.205,5.24,5.265,5.3,5.325,5.395,5.445,5.49
"290",2007-07-30,0,5.09,5.17,5.16,5.15,5.15,5.14,5.1538,5.19,5.235,5.26,5.28,5.325,5.3488,5.415,5.465,5.51
"291",2007-07-31,0,5.09,5.125,5.13,5.11,5.115,5.11,5.15,5.18,5.195,5.225,5.25,5.275,5.315,5.57,5.535,5.475
"292",2007-08-01,0,5.1,5.12,5.115,5.1,5.0675,5.06,5.07,5.1075,5.135,5.17,5.195,5.225,5.258,5.3175,5.377,5.425
"293",2007-08-02,0,5.1,5.135,5.1375,5.115,5.11,5.105,5.1025,5.14,5.17,5.21,5.23,5.26,5.295,5.355,5.42,5.465
"294",2007-08-03,0,5.1,5.135,5.14,5.12,5.11,5.1,5.11,5.14,5.175,5.21,5.24,5.27,5.3,5.36,5.42,5.46
"295",2007-08-06,0,5.1,5.125,5.13,5.11,5.09,5.08,5.095,5.135,5.165,5.205,5.235,5.265,5.3,5.36,5.425,5.47
"296",2007-08-07,0,5.1,5.15,5.1625,5.135,5.1175,5.11,5.1225,5.165,5.2,5.238,5.27,5.3,5.33,5.39,5.455,5.505
"297",2007-08-08,0,5.1,5.15,5.195,5.135,5.1545,5.1475,5.1625,5.2025,5.225,5.2775,5.295,5.325,5.3675,5.428,5.4925,5.54
"298",2007-08-09,0,5.2,5.215,5.265,5.245,5.22,5.22,5.225,5.2645,5.24,5.3325,5.355,5.4,5.4195,5.48,5.545,5.585
"299",2007-08-10,0,5.22,5.205,5.215,5.17,5.16,5.155,5.155,5.1775,5.2,5.245,5.265,5.29,5.33,5.3775,5.44,5.4775
"300",2007-08-13,0,5.23,5.215,5.2425,5.2,5.1875,5.175,5.175,5.2075,5.235,5.2725,5.27,5.325,5.355,5.4075,5.47,5.5125
"301",2007-08-14,0,5.24,5.235,5.24,5.205,5.18,5.17,5.17,5.195,5.235,5.265,5.29,5.325,5.345,5.395,5.455,5.5
"302",2007-08-15,0,5.24,5.235,5.24,5.2,5.18,5.17,5.17,5.195,5.22,5.265,5.28,5.31,5.345,5.39,5.455,5.495
"303",2007-08-16,0,5.25,5.205,5.185,5.15,5.09,5.07,5.07,5.1,5.13,5.15,5.225,5.23,5.23,5.319,5.385,5.43
"304",2007-08-17,0,5.25,5.2,5.2,5.155,5.0838,5.055,5.0625,5.105,5.125,5.155,5.195,5.21,5.2313,5.28,5.355,5.395
"305",2007-08-20,0,5.25,5.21,5.205,5.165,5.0905,5.06,5.0725,5.11,5.145,5.1725,5.185,5.22,5.2475,5.3075,5.3725,5.41
"306",2007-08-21,0,5.26,5.225,5.2,5.135,5.0825,5.0575,5.065,5.1025,5.125,5.1625,5.2,5.23,5.2475,5.3075,5.3725,5.41
"307",2007-08-22,0,5.26,5.225,5.21,5.145,5.125,5.105,5.11,5.14,5.155,5.205,5.215,5.245,5.3,5.35,5.42,5.465
"308",2007-08-23,0,5.26,5.24,5.225,5.16,5.1375,5.125,5.1295,5.1625,5.19,5.2275,5.26,5.29,5.3245,5.385,5.4855,5.495
"309",2007-08-24,0,5.26,5.24,5.23,5.18,5.14,5.1175,5.125,5.1595,5.2,5.235,5.27,5.3,5.3295,5.383,5.455,5.515
"310",2007-08-27,0,5.26,5.27,5.26,5.22,5.19,5.17,5.175,5.21,5.245,5.285,5.315,5.345,5.375,5.43,5.5,5.55
"311",2007-08-28,0,5.27,5.275,5.265,5.23,5.215,5.2,5.205,5.235,5.265,5.31,5.315,5.345,5.4,5.455,5.53,5.57
"312",2007-08-29,0,5.27,5.285,5.28,5.255,5.2325,5.2105,5.2155,5.2525,5.285,5.32,5.35,5.33,5.4075,5.458,5.5275,5.58
"313",2007-08-30,0,5.28,5.285,5.275,5.255,5.21,5.19,5.195,5.2275,5.285,5.285,5.35,5.33,5.365,5.42,5.49,5.535
"314",2007-08-31,0,5.28,5.285,5.305,5.255,5.265,5.25,5.255,5.29,5.285,5.355,5.35,5.33,5.435,5.4825,5.555,5.6
"315",2007-09-03,0,5.29,5.315,5.3075,5.28,5.2765,5.264,5.271,5.301,5.325,5.3665,5.35,5.415,5.441,5.495,5.5635,5.605
"316",2007-09-04,0,5.3,5.31,5.305,5.28,5.25,5.24,5.245,5.275,5.305,5.335,5.36,5.38,5.405,5.465,5.53,5.58
"317",2007-09-05,0,5.3,5.31,5.2888,5.28,5.2325,5.225,5.235,5.2645,5.305,5.3275,5.36,5.365,5.395,5.45,5.52,5.5625
"318",2007-09-06,0,5.32,5.335,5.325,5.295,5.245,5.2275,5.235,5.27,5.295,5.33,5.345,5.37,5.4,5.45,5.52,5.565
"319",2007-09-07,0,5.33,5.325,5.315,5.255,5.1975,5.175,5.185,5.225,5.24,5.285,5.305,5.32,5.36,5.41,5.48,5.525
"320",2007-09-10,0,5.33,5.3025,5.27,5.22,5.15,5.135,5.135,5.1625,5.21,5.24,5.26,5.28,5.3,5.365,5.4425,5.485
"321",2007-09-11,0,5.33,5.325,5.295,5.245,5.2075,5.1775,5.19,5.2155,5.245,5.275,5.2925,5.325,5.35,5.405,5.4775,5.52
"322",2007-09-12,0,5.34,5.315,5.295,5.2525,5.1975,5.17,5.1805,5.2105,5.235,5.27,5.29,5.32,5.345,5.4,5.4725,5.515
"323",2007-09-13,0,5.34,5.315,5.29,5.25,5.195,5.17,5.17,5.2075,5.23,5.25,5.295,5.32,5.3425,5.3975,5.4695,5.51
"324",2007-09-14,0,5.35,5.33,5.3,5.26,5.22,5.205,5.21,5.245,5.265,5.305,5.33,5.355,5.39,5.445,5.515,5.555
"325",2007-09-17,0,5.35,5.345,5.315,5.28,5.2475,5.225,5.235,5.27,5.305,5.34,5.365,5.39,5.4125,5.4675,5.54,5.59
"326",2007-09-18,0,5.35,5.335,5.325,5.28,5.25,5.225,5.235,5.27,5.295,5.33,5.365,5.39,5.41,5.455,5.53,5.57
"327",2007-09-19,0,5.35,5.3425,5.3175,5.265,5.25,5.23,5.2375,5.275,5.285,5.3375,5.355,5.375,5.42,5.48,5.545,5.59
"328",2007-09-20,0,5.35,5.35,5.335,5.305,5.28,5.27,5.28,5.32,5.345,5.38,5.405,5.425,5.4675,5.52,5.585,5.63
"329",2007-09-21,0,5.35,5.36,5.345,5.325,5.31,5.3,5.31,5.355,5.3875,5.425,5.44,5.49,5.52,5.58,5.65,5.69
"330",2007-09-24,0,5.35,5.36,5.35,5.325,5.315,5.3075,5.3175,5.36,5.3875,5.43,5.44,5.49,5.525,5.575,5.65,5.69
"331",2007-09-25,0,5.35,5.36,5.345,5.325,5.305,5.295,5.3075,5.35,5.3875,5.42,5.44,5.49,5.515,5.575,5.65,5.69
"332",2007-09-26,0,5.35,5.36,5.35,5.325,5.315,5.3075,5.3175,5.36,5.3875,5.43,5.44,5.49,5.525,5.575,5.65,5.69
"333",2007-09-27,0,5.35,5.36,5.34,5.345,5.3025,5.32,5.3,5.345,5.3975,5.42,5.475,5.49,5.5125,5.595,5.67,5.71
"334",2007-09-28,0,5.35,5.37,5.365,5.35,5.335,5.325,5.3325,5.37,5.41,5.44,5.475,5.505,5.535,5.595,5.67,5.71
"335",2007-10-01,0,5.35,5.38,5.375,5.36,5.3425,5.335,5.3425,5.38,5.42,5.4525,5.485,5.515,5.5475,5.605,5.68,5.72
"336",2007-10-02,0,5.34,5.375,5.3725,5.35,5.3325,5.325,5.335,5.365,5.4,5.4375,5.465,5.495,5.53,5.59,5.665,5.705
"337",2007-10-03,0,5.34,5.375,5.3725,5.35,5.3325,5.325,5.335,5.365,5.4,5.4375,5.465,5.495,5.53,5.59,5.665,5.705
"338",2007-10-04,0,5.34,5.3575,5.365,5.35,5.315,5.3,5.31,5.34,5.375,5.41,5.465,5.485,5.505,5.565,5.64,5.685
"339",2007-10-05,0,5.34,5.3525,5.3325,5.34,5.279,5.265,5.2713,5.2875,5.375,5.3575,5.395,5.425,5.4475,5.5225,5.592,5.625
"340",2007-10-08,0,5.34,5.365,5.355,5.3225,5.29,5.285,5.29,5.32,5.345,5.395,5.41,5.455,5.49,5.55,5.625,5.67
"341",2007-10-09,0,5.34,5.355,5.37,5.335,5.305,5.295,5.31,5.3425,5.36,5.4225,5.44,5.46,5.505,5.57,5.645,5.685
"342",2007-10-10,0,5.34,5.3675,5.3725,5.34,5.315,5.3,5.3075,5.33,5.385,5.395,5.43,5.475,5.49,5.565,5.64,5.675
"343",2007-10-11,0,5.34,5.385,5.39,5.35,5.3225,5.31,5.315,5.3475,5.38,5.425,5.44,5.47,5.515,5.575,5.655,5.685
"344",2007-10-12,0,5.34,5.38,5.385,5.355,5.3225,5.3175,5.32,5.3575,5.395,5.435,5.46,5.49,5.525,5.59,5.665,5.7
"345",2007-10-15,0,5.34,5.385,5.385,5.375,5.3288,5.3275,5.3325,5.3738,5.405,5.455,5.47,5.47,5.555,5.605,5.69,5.735
"346",2007-10-16,0,5.34,5.365,5.3825,5.36,5.32,5.315,5.3225,5.3475,5.39,5.425,5.485,5.485,5.515,5.57,5.66,5.69
"347",2007-10-17,0,5.34,5.36,5.345,5.33,5.29,5.285,5.2975,5.3225,5.375,5.3838,5.42,5.45,5.4738,5.55,5.615,5.66
"348",2007-10-18,0,5.34,5.37,5.355,5.335,5.28,5.275,5.275,5.315,5.365,5.385,5.43,5.46,5.48,5.56,5.635,5.68
"349",2007-10-19,0,5.34,5.34,5.345,5.3,5.265,5.2575,5.26,5.295,5.335,5.365,5.39,5.42,5.455,5.51,5.585,5.62
"350",2007-10-22,0,5.34,5.32,5.295,5.25,5.205,5.18,5.19,5.22,5.255,5.295,5.32,5.345,5.38,5.445,5.52,5.56
"351",2007-10-23,0,5.34,5.33,5.31,5.245,5.215,5.19,5.195,5.235,5.255,5.3125,5.32,5.345,5.3935,5.455,5.525,5.565
"352",2007-10-24,0,5.34,5.3225,5.29,5.235,5.19,5.165,5.165,5.205,5.255,5.275,5.305,5.335,5.365,5.425,5.5,5.545
"353",2007-10-25,0,5.34,5.33,5.32,5.27,5.225,5.2,5.2075,5.2375,5.275,5.315,5.345,5.375,5.4025,5.4675,5.5375,5.5775
"354",2007-10-26,0,5.35,5.335,5.325,5.275,5.2275,5.2075,5.21,5.245,5.285,5.32,5.35,5.375,5.405,5.475,5.54,5.59
"355",2007-10-29,0,5.35,5.34,5.335,5.28,5.25,5.225,5.225,5.2625,5.295,5.34,5.37,5.395,5.427,5.488,5.557,5.6
"356",2007-10-30,0,5.35,5.35,5.34,5.305,5.27,5.245,5.245,5.28,5.305,5.35,5.375,5.405,5.445,5.505,5.575,5.62
"357",2007-10-31,0,5.35,5.355,5.3525,5.32,5.29,5.265,5.2675,5.2975,5.335,5.375,5.405,5.435,5.4625,5.525,5.595,5.64
"358",2007-11-01,0,5.35,5.37,5.34,5.345,5.27,5.245,5.245,5.28,5.365,5.35,5.43,5.46,5.445,5.505,5.575,5.62
"359",2007-11-02,0,5.35,5.3575,5.36,5.31,5.285,5.26,5.26,5.29,5.305,5.365,5.38,5.41,5.45,5.515,5.58,5.625
"360",2007-11-05,0,5.35,5.355,5.36,5.315,5.28,5.25,5.245,5.2775,5.305,5.35,5.385,5.405,5.44,5.498,5.5675,5.62
