Index,Indicator,Up,Down,Forecasts,ar,ma,p,q
1996-02-14,1,1,0,0.00125853683844662,2,5,1,1
1996-02-15,1,1,0,7.3421481861139e-05,5,0,1,1
1996-02-16,1,1,0,0.000422718537878998,4,0,1,1
1996-02-20,-1,0,-1,-0.00017157389502868,2,2,1,1
1996-02-21,1,1,0,0.00178568523203705,4,0,1,1
1996-02-22,1,1,0,0.00155211524531001,0,5,1,1
1996-02-23,1,1,0,0.00258562649072049,4,0,1,1
1996-02-26,1,1,0,0.000510730628680068,4,5,1,1
1996-02-27,-1,0,-1,-0.000899137665373559,5,2,1,1
1996-02-28,-1,0,-1,-0.000364661764260561,0,5,1,1
1996-02-29,1,1,0,0.00191535245106264,5,2,1,1
1996-03-01,1,1,0,0.00215198448949824,4,0,1,1
1996-03-04,1,1,0,0.00282563689163518,2,5,1,1
1996-03-05,1,1,0,0.00103711941354957,2,5,1,1
1996-03-06,-1,0,-1,-0.000677311820024084,2,5,1,1
1996-03-07,1,1,0,0.0018626997853063,5,3,1,1
1996-03-08,-1,0,-1,-0.000722502741824843,4,0,1,1
1996-03-11,1,1,0,0.00133695144643609,2,5,1,1
1996-03-12,1,1,0,0.00132298682715672,5,1,1,1
1996-03-13,1,1,0,0.00461808894864596,4,1,1,1
1996-03-14,-1,0,-1,-0.000235080706258058,3,5,1,1
1996-03-15,1,1,0,0.00210176804394213,4,3,1,1
1996-03-18,-1,0,-1,-0.000135675432959838,5,5,1,1
1996-03-19,1,1,0,0.000541528540559264,5,3,1,1
1996-03-20,-1,0,-1,-0.000227368126221501,5,1,1,1
1996-03-21,-1,0,-1,-0.000213143112247514,3,5,1,1
1996-03-22,-1,0,-1,-0.000188629275154122,5,2,1,1
1996-03-25,1,1,0,0.00118226984104229,1,5,1,1
1996-03-26,1,1,0,0.00114501316042976,0,5,1,1
1996-03-27,1,1,0,0.000850549533110075,5,0,1,1
1996-03-28,1,1,0,0.00111598352763567,3,3,1,1
1996-03-29,1,1,0,0.000552213071754824,0,5,1,1
1996-04-01,1,1,0,0.00077429390541908,5,3,1,1
1996-04-02,-1,0,-1,-0.000362646228214372,5,3,1,1
1996-04-03,1,1,0,0.0016582613530495,5,0,1,1
1996-04-04,-1,0,-1,-0.000133733222390799,4,0,1,1
1996-04-08,1,1,0,0.00103079874720208,5,2,1,1
1996-04-09,-1,0,-1,-0.000100242782805761,5,5,1,1
1996-04-10,1,1,0,0.00134493308331201,4,5,1,1
1996-04-11,1,1,0,0.00318714575084095,5,2,1,1
1996-04-12,1,1,0,0.00281686596131209,4,0,1,1
1996-04-15,1,1,0,0.00324182719383813,0,5,1,1
1996-04-16,1,1,0,0.00253092877262904,0,4,1,1
1996-04-17,1,1,0,0.000638400638689925,5,0,1,1
1996-04-18,-1,0,-1,-0.000993382604824244,4,0,1,1
1996-04-19,-1,0,-1,-0.00178144477505804,3,5,1,1
1996-04-22,-1,0,-1,-0.000447719282701843,3,3,1,1
1996-04-23,1,1,0,0.000964021876838657,5,2,1,1
1996-04-24,1,1,0,0.000689262684781042,5,3,1,1
1996-04-25,1,1,0,5.30047427171818e-05,5,3,1,1
1996-04-26,-1,0,-1,-8.92559462388283e-05,5,0,1,1
1996-04-29,1,1,0,0.000737919161452795,4,0,1,1
1996-04-30,1,1,0,0.000546855874736992,0,4,1,1
1996-05-01,1,1,0,0.000556580141491925,3,1,1,1
1996-05-02,1,1,0,0.000527461618304594,3,5,1,1
1996-05-03,1,1,0,0.000708996939195686,3,4,1,1
1996-05-06,1,1,0,0.00129861304045992,2,5,1,1
1996-05-07,1,1,0,0.00339439184799517,2,5,1,1
1996-05-08,1,1,0,0.00271997070012705,2,5,1,1
1996-05-09,1,1,0,0.00199696050247537,5,0,1,1
1996-05-10,1,1,0,0.00145350548771947,4,0,1,1
1996-05-13,1,1,0,6.95192800762626e-05,4,0,1,1
1996-05-14,1,1,0,0.000425729983250883,3,1,1,1
1996-05-15,-1,0,-1,-0.000587880630461812,3,1,1,1
1996-05-16,-1,0,-1,-0.00158493868810006,3,1,1,1
1996-05-17,-1,0,-1,-0.000982665185626741,4,0,1,1
1996-05-20,1,1,0,0.000264446663803334,5,3,1,1
1996-05-21,1,1,0,0.000914979334353192,5,0,1,1
1996-05-22,1,1,0,0.000331525321486216,4,0,1,1
1996-05-23,-1,0,-1,-0.000172972335740352,3,1,1,1
1996-05-24,1,1,0,0.000534257351212791,4,0,1,1
1996-05-28,1,1,0,9.80357459578868e-05,4,0,1,1
1996-05-29,1,1,0,0.000656878287193172,3,1,1,1
1996-05-30,1,1,0,0.000591388261428822,5,1,1,1
1996-05-31,1,1,0,0.00206283226655028,4,5,1,1
1996-06-03,1,1,0,0.00128794151531677,4,1,1,1
1996-06-04,1,1,0,0.00117270692760623,5,1,1,1
1996-06-05,1,1,0,0.000725628874976608,4,3,1,1
1996-06-06,1,1,0,0.0010902721965545,5,5,1,1
1996-06-07,1,1,0,0.00035350919928361,4,3,1,1
1996-06-10,-1,0,-1,-0.000314710375548239,3,5,1,1
1996-06-11,1,1,0,0.000827961599215465,1,5,1,1
1996-06-12,1,1,0,0.00177689583939214,1,5,1,1
1996-06-13,1,1,0,0.0015154995605232,0,5,1,1
1996-06-14,1,1,0,0.00131310214587241,0,5,1,1
1996-06-17,1,1,0,0.0014986072937073,5,0,1,1
1996-06-18,1,1,0,0.00167797075607007,0,5,1,1
1996-06-19,1,1,0,0.00144564005987208,0,4,1,1
1996-06-20,1,1,0,0.00155675806344795,0,4,1,1
1996-06-21,1,1,0,0.00174046863703294,0,5,1,1
1996-06-24,1,1,0,0.00277437375690067,5,3,1,1
1996-06-25,1,1,0,0.000883012425669714,2,2,1,1
1996-06-26,1,1,0,0.000261827935089202,4,0,1,1
1996-06-27,1,1,0,0.00014894473910341,2,2,1,1
1996-06-28,1,1,0,0.000644122431835712,5,0,1,1
1996-07-01,1,1,0,0.00164158783703574,4,0,1,1
1996-07-02,1,1,0,0.00106655947373964,4,0,1,1
1996-07-03,1,1,0,0.000303984883761798,3,1,1,1
1996-07-05,-1,0,-1,-0.000155244521435725,0,5,1,1
1996-07-08,1,1,0,0.000172014853769259,4,0,1,1
1996-07-09,1,1,0,0.00121352814368078,4,0,1,1
1996-07-10,1,1,0,0.00376170794330986,3,1,1,1
1996-07-11,1,1,0,0.00347889215116155,0,5,1,1
1996-07-12,1,1,0,0.00167425669425401,0,5,1,1
1996-07-15,1,1,0,0.0012766719746019,5,3,1,1
1996-07-16,1,1,0,0.000937541980758856,5,0,1,1
1996-07-17,1,1,0,0.00176938135347891,5,0,1,1
1996-07-18,1,1,0,0.00306097677759189,4,0,1,1
1996-07-19,1,1,0,0.00369287804816771,5,0,1,1
1996-07-22,-1,0,-1,-0.000155563352696093,3,5,1,1
1996-07-23,-1,0,-1,-0.00106416447710584,1,5,1,1
1996-07-24,1,1,0,0.000215189595517534,4,0,1,1
1996-07-25,1,1,0,0.00227792713058481,5,4,1,1
1996-07-26,1,1,0,0.00340354622787948,1,5,1,1
1996-07-29,1,1,0,0.00318672916451381,2,2,1,1
1996-07-30,-1,0,-1,-0.000801240729979686,5,4,1,1
1996-07-31,1,1,0,0.0016458476185232,3,5,1,1
1996-08-01,1,1,0,0.00118524737086768,0,5,1,1
1996-08-02,1,1,0,0.00276786116576547,3,5,1,1
1996-08-05,1,1,0,0.00117745882660396,0,5,1,1
1996-08-06,-1,0,-1,-0.001778322866172,4,2,1,1
1996-08-07,-1,0,-1,-0.0018328098239529,3,4,1,1
1996-08-08,1,1,0,0.000741880971654666,2,2,1,1
1996-08-09,1,1,0,0.000475004029700599,5,1,1,1
1996-08-12,1,1,0,0.000204372112865599,0,5,1,1
1996-08-13,1,1,0,0.00106505065205218,5,0,1,1
1996-08-14,1,1,0,0.000482458417106139,4,0,1,1
1996-08-15,1,1,0,0.00096764795219146,5,0,1,1
1996-08-16,1,1,0,0.00221975050261652,4,2,1,1
1996-08-19,1,1,0,0.00258924908080027,1,5,1,1
1996-08-20,1,1,0,0.00102791328770363,0,5,1,1
1996-08-21,-1,0,-1,-0.00213501811832536,2,2,1,1
1996-08-22,1,1,0,0.00184826440677706,1,2,1,1
1996-08-23,1,1,0,0.00118530484421707,0,5,1,1
1996-08-26,1,1,0,0.00346683973225099,5,5,1,1
1996-08-27,1,1,0,0.000262095074921014,0,5,1,1
1996-08-28,1,1,0,0.00155996018831713,5,5,1,1
1996-08-29,1,1,0,0.00143935660582108,4,0,1,1
1996-08-30,1,1,0,0.00100929651967643,1,5,1,1
1996-09-03,1,1,0,0.000749709645293276,5,0,1,1
1996-09-04,1,1,0,0.00314210841212758,5,5,1,1
1996-09-05,1,1,0,0.00232994420163135,0,5,1,1
1996-09-06,1,1,0,0.00135987869501712,0,5,1,1
1996-09-09,1,1,0,0.00204512023110727,0,5,1,1
1996-09-10,1,1,0,0.0011211721179859,5,0,1,1
1996-09-11,1,1,0,0.00167353562410818,2,1,1,1
1996-09-12,1,1,0,0.00074769549372404,3,4,1,1
1996-09-13,1,1,0,0.00112981917658698,3,4,1,1
1996-09-16,1,1,0,0.000843829991025962,4,3,1,1
1996-09-17,1,1,0,0.0013137412335766,3,3,1,1
1996-09-18,1,1,0,0.00105114571067225,4,3,1,1
1996-09-19,-1,0,-1,-0.000412991253164084,5,0,1,1
1996-09-20,1,1,0,0.000280851056734775,5,0,1,1
1996-09-23,1,1,0,0.0003549495375567,3,5,1,1
1996-09-24,1,1,0,4.65459783881323e-05,5,5,1,1
1996-09-25,1,1,0,0.000706288895498589,2,1,1,1
1996-09-26,1,1,0,9.77245739681087e-05,5,5,1,1
1996-09-27,1,1,0,0.000353132540213427,5,4,1,1
1996-09-30,1,1,0,0.00104183798247975,2,4,1,1
1996-10-01,1,1,0,0.000268035458021847,3,5,1,1
1996-10-02,1,1,0,0.000983712704854101,2,1,1,1
1996-10-03,1,1,0,0.00161688863728751,5,4,1,1
1996-10-04,1,1,0,0.000313370988612705,1,4,1,1
1996-10-07,1,1,0,0.00126050180088721,3,1,1,1
1996-10-08,1,1,0,0.000602651833380836,4,5,1,1
1996-10-09,-1,0,-1,-7.60708434220376e-05,3,5,1,1
1996-10-10,1,1,0,0.000644062986320789,5,3,1,1
1996-10-11,1,1,0,0.000600681696337907,3,3,1,1
1996-10-14,1,1,0,0.000997130361236354,3,5,1,1
1996-10-15,1,1,0,0.00138978200027539,5,2,1,1
1996-10-16,1,1,0,8.36092198814088e-05,3,5,1,1
1996-10-17,1,1,0,0.000719608409950593,1,4,1,1
1996-10-18,1,1,0,0.000379588691055093,3,1,1,1
1996-10-21,1,1,0,0.000764335115416393,3,5,1,1
1996-10-22,1,1,0,0.000128421995102605,4,4,1,1
1996-10-23,1,1,0,0.000413427401040771,3,3,1,1
1996-10-24,-1,0,-1,-3.83602316447281e-05,5,5,1,1
1996-10-25,1,1,0,0.000465908535823265,5,5,1,1
1996-10-28,1,1,0,0.00139404058479296,5,1,1,1
1996-10-29,1,1,0,0.000477139777881824,4,5,1,1
1996-10-30,1,1,0,0.00166072818628295,3,1,1,1
1996-10-31,1,1,0,0.000992326810048655,3,3,1,1
1996-11-01,1,1,0,0.00135613733394283,4,1,1,1
1996-11-04,1,1,0,0.000774097033902792,3,1,1,1
1996-11-05,1,1,0,0.00121481667230604,2,1,1,1
1996-11-06,1,1,0,0.00110464079633966,3,1,1,1
1996-11-07,1,1,0,0.000266508727978737,4,5,1,1
1996-11-08,-1,0,-1,-0.000142190309032965,5,4,1,1
1996-11-11,-1,0,-1,-0.000647436983223167,4,4,1,1
1996-11-12,-1,0,-1,-0.000651447694741331,3,1,1,1
1996-11-13,-1,0,-1,-0.000727512731770168,2,1,1,1
1996-11-14,-1,0,-1,-0.000206225386217223,5,5,1,1
1996-11-15,-1,0,-1,-3.67035823496812e-05,5,3,1,1
1996-11-18,-1,0,-1,-0.000447582451182823,5,5,1,1
1996-11-19,1,1,0,0.00126833350945348,4,4,1,1
1996-11-20,1,1,0,0.000926364550099919,5,4,1,1
1996-11-21,-1,0,-1,-4.22389525205258e-05,5,5,1,1
1996-11-22,1,1,0,0.00053222979821471,0,5,1,1
1996-11-25,1,1,0,0.00147167810990232,4,4,1,1
1996-11-26,-1,0,-1,-0.00031660061531849,3,5,1,1
1996-11-27,-1,0,-1,-0.000749208572112724,3,5,1,1
1996-11-29,-1,0,-1,-0.000486072385041208,5,3,1,1
1996-12-02,-1,0,-1,-3.29194666478759e-05,4,3,1,1
1996-12-03,1,1,0,0.000125096164781916,0,5,1,1
1996-12-04,-1,0,-1,-0.00076018413138329,5,3,1,1
1996-12-05,1,1,0,0.000259395019779471,2,1,1,1
1996-12-06,1,1,0,0.000484148304342658,4,3,1,1
1996-12-09,-1,0,-1,-0.000183353325396558,4,5,1,1
1996-12-10,1,1,0,0.00168419303118098,3,4,1,1
1996-12-11,-1,0,-1,-0.000320164198592076,4,3,1,1
1996-12-12,1,1,0,0.000213990740149876,5,5,1,1
1996-12-13,1,1,0,0.000473638651006661,2,1,1,1
1996-12-16,1,1,0,0.0011674252167025,3,3,1,1
1996-12-17,1,1,0,0.00151604047798392,3,1,1,1
1996-12-18,1,1,0,0.00274519535937569,2,1,1,1
1996-12-19,1,1,0,0.00260377054618698,2,4,1,1
1996-12-20,1,1,0,0.00232615196821864,2,3,1,1
1996-12-23,1,1,0,0.00140287922825303,2,3,1,1
1996-12-24,1,1,0,0.000465922227962703,1,3,1,1
1996-12-26,1,1,0,0.00115510432675009,2,1,1,1
1996-12-27,1,1,0,0.00101631944015229,2,1,1,1
1996-12-30,1,1,0,0.000277281937373747,2,2,1,1
1996-12-31,1,1,0,0.0005885897287389,0,5,1,1
1997-01-02,-1,0,-1,-0.000525179421697229,2,3,1,1
1997-01-03,1,1,0,0.00104489616880894,1,4,1,1
1997-01-06,1,1,0,0.0024984921635766,1,3,1,1
1997-01-07,1,1,0,0.000434367237507012,2,2,1,1
1997-01-08,1,1,0,0.00152541414605963,3,5,1,1
1997-01-09,1,1,0,0.000346414188086619,4,3,1,1
1997-01-10,1,1,0,0.000663680453612543,3,5,1,1
1997-01-13,1,1,0,0.000835097629774266,2,1,1,1
1997-01-14,-1,0,-1,-0.000661457701046535,3,5,1,1
1997-01-15,1,1,0,0.000766345029439253,2,1,1,1
1997-01-16,-1,0,-1,-0.000470478155095459,2,3,1,1
1997-01-17,1,1,0,0.000208752875845543,1,4,1,1
1997-01-20,1,1,0,0.000482644583503686,5,3,1,1
1997-01-21,-1,0,-1,-0.000533001355931313,2,1,1,1
1997-01-22,-1,0,-1,-6.05617929853547e-05,1,3,1,1
1997-01-23,-1,0,-1,-0.000733035548048525,5,5,1,1
1997-01-24,-1,0,-1,-0.00168935423344349,2,4,1,1
1997-01-27,-1,0,-1,-0.000296947221198149,5,2,1,1
1997-01-28,1,1,0,8.81521138901645e-05,1,3,1,1
1997-01-29,1,1,0,0.000653611015949917,1,4,1,1
1997-01-30,1,1,0,0.00136951209594859,1,3,1,1
1997-01-31,1,1,0,0.00112920532182712,1,2,1,1
1997-02-03,-1,0,-1,-0.000858414501024543,2,4,1,1
1997-02-04,1,1,0,9.68938426215178e-05,3,2,1,1
1997-02-05,-1,0,-1,-0.000582816330441832,2,3,1,1
1997-02-06,-1,0,-1,-0.000124200079772647,5,1,1,1
1997-02-07,1,1,0,0.000577148267579384,2,4,1,1
1997-02-10,1,1,0,0.00153512493524065,2,3,1,1
1997-02-11,-1,0,-1,-0.000569297296409097,5,5,1,1
1997-02-12,1,1,0,0.00240032700738455,5,5,1,1
1997-02-13,1,1,0,0.00065964683222786,5,5,1,1
1997-02-14,1,1,0,0.000142051209400443,2,4,1,1
1997-02-18,-1,0,-1,-0.00182857191826852,3,2,1,1
1997-02-19,1,1,0,0.00125634790245532,3,5,1,1
1997-02-20,-1,0,-1,-0.0013178441764255,2,1,1,1
1997-02-21,-1,0,-1,-0.000472728216983092,5,5,1,1
1997-02-24,-1,0,-1,-0.000621026621900096,4,1,1,1
1997-02-25,1,1,0,0.00131574755035324,4,2,1,1
1997-02-26,-1,0,-1,-0.000778065658521366,5,4,1,1
1997-02-27,-1,0,-1,-8.1478760099934e-06,5,5,1,1
1997-02-28,-1,0,-1,-0.00170174935340964,4,2,1,1
1997-03-03,1,1,0,0.000897666306262445,3,2,1,1
1997-03-04,1,1,0,0.00105672694662054,3,2,1,1
1997-03-05,1,1,0,0.000447294082406928,3,2,1,1
1997-03-06,1,1,0,0.00195577408910303,2,4,1,1
1997-03-07,-1,0,-1,-0.000201181635498505,2,3,1,1
1997-03-10,1,1,0,0.00134985715211724,2,1,1,1
1997-03-11,1,1,0,0.000704805092457662,5,3,1,1
1997-03-12,1,1,0,0.000566568612559636,4,3,1,1
1997-03-13,1,1,0,0.000415556809460454,5,2,1,1
1997-03-14,-1,0,-1,-0.000833786343346859,1,4,1,1
1997-03-17,1,1,0,0.00239506313327503,1,3,1,1
1997-03-18,1,1,0,0.0015409074376313,1,2,1,1
1997-03-19,1,1,0,0.00215824014474631,4,5,1,1
1997-03-20,1,1,0,0.0014918708179052,5,4,1,1
1997-03-21,1,1,0,0.00128710073649041,5,2,1,1
1997-03-24,1,1,0,0.000895936511855043,2,5,1,1
1997-03-25,1,1,0,0.00248086578349358,2,4,1,1
1997-03-26,1,1,0,0.000913317359546348,2,3,1,1
1997-03-27,1,1,0,0.00200549698310703,3,2,1,1
1997-03-31,-1,0,-1,-0.00028570482477967,5,4,1,1
1997-04-01,-1,0,-1,-0.000868000044585717,5,2,1,1
1997-04-02,1,1,0,0.00407150025288921,4,5,1,1
1997-04-03,1,1,0,0.0019079784662422,4,3,1,1
1997-04-04,1,1,0,0.00503350348935374,4,1,1,1
1997-04-07,1,1,0,0.00441153203484966,5,3,1,1
1997-04-08,1,1,0,0.00410559420477146,4,1,1,1
1997-04-09,1,1,0,0.00349102252909565,5,3,1,1
1997-04-10,1,1,0,0.00308640728304191,4,4,1,1
1997-04-11,1,1,0,0.000374224559264112,5,2,1,1
1997-04-14,1,1,0,0.000805623197470285,3,5,1,1
1997-04-15,1,1,0,0.00560904935724107,4,5,1,1
1997-04-16,1,1,0,0.000977592088342025,0,2,1,1
1997-04-17,1,1,0,0.00124025635522873,2,5,1,1
1997-04-18,1,1,0,0.00130060735728598,5,3,1,1
1997-04-21,1,1,0,0.00433456956732304,2,3,1,1
1997-04-22,1,1,0,0.00167519167324782,1,4,1,1
1997-04-23,1,1,0,0.00174487971980196,5,2,1,1
1997-04-24,1,1,0,0.00222304650976656,5,2,1,1
1997-04-25,-1,0,-1,-0.001643522806018,5,2,1,1
1997-04-28,1,1,0,0.00163674244838278,1,3,1,1
1997-04-29,1,1,0,0.00343074257382219,1,2,1,1
1997-04-30,1,1,0,0.00144689390443818,2,5,1,1
1997-05-01,1,1,0,0.00186043372903659,5,2,1,1
1997-05-02,-1,0,-1,-0.000298638207945039,5,2,1,1
1997-05-05,1,1,0,0.000103341170267332,2,5,1,1
1997-05-06,1,1,0,0.000166315453089785,3,5,1,1
1997-05-07,-1,0,-1,-0.00131880871449809,5,2,1,1
1997-05-08,-1,0,-1,-0.00161793587919949,3,5,1,1
1997-05-09,-1,0,-1,-7.64696650984319e-05,2,1,1,1
1997-05-12,-1,0,-1,-2.66478370669281e-05,1,4,1,1
1997-05-13,1,1,0,0.00254885372318149,5,2,1,1
1997-05-14,-1,0,-1,-0.00124433650213952,4,3,1,1
1997-05-15,1,1,0,0.000685354179857774,4,2,1,1
1997-05-16,1,1,0,0.0020705211563141,3,2,1,1
1997-05-19,-1,0,-1,-0.00143714989555768,4,1,1,1
1997-05-20,1,1,0,0.000201978008099429,2,5,1,1
1997-05-21,1,1,0,0.00283129543423812,4,2,1,1
1997-05-22,-1,0,-1,-0.000839120817506331,1,2,1,1
1997-05-23,-1,0,-1,-0.000343176853195739,3,1,1,1
1997-05-27,-1,0,-1,-0.00254964617282594,2,5,1,1
1997-05-28,1,1,0,0.00319215919487646,3,4,1,1
1997-05-29,1,1,0,0.0019851180271115,3,2,1,1
1997-05-30,-1,0,-1,-0.00217878867532692,2,2,1,1
1997-06-02,1,1,0,0.000771741743928447,2,1,1,1
1997-06-03,-1,0,-1,-0.000861294119822687,4,5,1,1
1997-06-04,1,1,0,0.00116862855550531,5,3,1,1
1997-06-05,1,1,0,0.000822782773218923,3,4,1,1
1997-06-06,1,1,0,0.000171754507621651,4,3,1,1
1997-06-09,1,1,0,0.00146843731938581,4,3,1,1
1997-06-10,-1,0,-1,-0.000656963401762966,1,5,1,1
1997-06-11,1,1,0,0.000887698309039569,5,0,1,1
1997-06-12,1,1,0,0.000927290782536242,5,4,1,1
1997-06-13,1,1,0,9.71466654794924e-05,3,5,1,1
1997-06-16,1,1,0,0.00345780780562617,4,4,1,1
1997-06-17,1,1,0,0.000787420469184621,0,1,1,1
1997-06-18,1,1,0,0.000882128788679661,0,1,1,1
1997-06-19,1,1,0,0.000179061034417237,0,1,1,1
1997-06-20,1,1,0,0.001873265697958,0,1,1,1
1997-06-23,1,1,0,0.000802349369791362,0,1,1,1
1997-06-24,-1,0,-1,-0.00155570506249622,3,0,1,1
1997-06-25,1,1,0,0.0037158057429085,2,0,1,1
1997-06-26,-1,0,-1,-0.000778718736709971,4,5,1,1
1997-06-27,-1,0,-1,-0.00196967682580623,4,4,1,1
1997-06-30,1,1,0,0.00318744434791789,4,4,1,1
1997-07-01,-1,0,-1,-0.000351372651261314,4,5,1,1
1997-07-02,1,1,0,0.000859838394605236,3,5,1,1
1997-07-03,1,1,0,0.00396596616236181,4,4,1,1
1997-07-07,1,1,0,0.00125709229503009,0,4,1,1
1997-07-08,-1,0,-1,-0.00061475868148678,0,3,1,1
1997-07-09,1,1,0,0.00172981494704573,0,2,1,1
1997-07-10,-1,0,-1,-0.000316653673356891,0,1,1,1
1997-07-11,1,1,0,0.00147857990272519,0,1,1,1
1997-07-14,1,1,0,0.0010237821582812,0,1,1,1
1997-07-15,-1,0,-1,-0.000311060626645236,1,5,1,1
1997-07-16,1,1,0,0.000968582582386728,1,4,1,1
1997-07-17,1,1,0,0.000958284825796431,1,3,1,1
1997-07-18,-1,0,-1,-0.000331305484557781,2,1,1,1
1997-07-21,-1,0,-1,-0.00135800512427048,1,2,1,1
1997-07-22,1,1,0,0.00107049787572772,1,2,1,1
1997-07-23,1,1,0,0.00250683271249138,1,2,1,1
1997-07-24,-1,0,-1,-0.000305760328386416,1,2,1,1
1997-07-25,-1,0,-1,-8.9093979113136e-05,1,2,1,1
1997-07-28,1,1,0,0.000674832666082882,0,1,1,1
1997-07-29,1,1,0,0.000635983323807764,0,1,1,1
1997-07-30,1,1,0,0.00214307567282866,1,4,1,1
1997-07-31,1,1,0,0.00108730601240308,1,3,1,1
1997-08-01,1,1,0,0.000197149030775458,0,3,1,1
1997-08-04,1,1,0,0.000163530859541516,2,0,1,1
1997-08-05,1,1,0,0.00173669059744583,2,0,1,1
1997-08-06,1,1,0,0.00102801911189352,0,1,1,1
1997-08-07,1,1,0,0.00149044833507316,2,0,1,1
1997-08-08,-1,0,-1,-0.000435631056432474,2,0,1,1
1997-08-11,-1,0,-1,-0.000800618702522124,4,3,1,1
1997-08-12,1,1,0,0.00317780777773528,0,3,1,1
1997-08-13,-1,0,-1,-0.000298083145838279,2,0,1,1
1997-08-14,1,1,0,0.00126256723890261,2,0,1,1
1997-08-15,1,1,0,0.00147276360409761,2,0,1,1
1997-08-18,-1,0,-1,-0.00154678161194468,2,0,1,1
1997-08-19,1,1,0,0.00266694005441135,1,2,1,1
1997-08-20,1,1,0,0.00116921859946,2,0,1,1
1997-08-21,1,1,0,0.00223225995426551,1,2,1,1
1997-08-22,-1,0,-1,-0.00185246215055218,0,3,1,1
1997-08-25,1,1,0,0.00181125539885709,2,0,1,1
1997-08-26,1,1,0,0.0004631519554658,0,1,1,1
1997-08-27,1,1,0,0.000519758621042474,1,2,1,1
1997-08-28,1,1,0,0.00141181142623266,2,0,1,1
1997-08-29,-1,0,-1,-0.000229884407609304,0,1,1,1
1997-09-02,1,1,0,0.000418402751113959,0,1,1,1
1997-09-03,1,1,0,0.00419905291675915,0,3,1,1
1997-09-04,-1,0,-1,-0.000191012833580735,3,1,1,1
1997-09-05,1,1,0,0.00123799607331693,1,2,1,1
1997-09-08,1,1,0,0.000897126048357474,1,2,1,1
1997-09-09,1,1,0,0.00113778898640912,2,0,1,1
1997-09-10,1,1,0,0.000865470229948474,1,3,1,1
1997-09-11,-1,0,-1,-0.00032973424751309,1,2,1,1
1997-09-12,1,1,0,0.00133874520743376,1,2,1,1
1997-09-15,1,1,0,0.00246789777065933,1,2,1,1
1997-09-16,1,1,0,0.000984178137651046,1,2,1,1
1997-09-17,1,1,0,0.00337085955359018,1,2,1,1
1997-09-18,-1,0,-1,-0.000620022536508554,3,1,1,1
1997-09-19,1,1,0,0.000899193328195973,1,2,1,1
1997-09-22,1,1,0,0.00036040760162694,1,2,1,1
1997-09-23,1,1,0,0.00085201085180914,1,2,1,1
1997-09-24,1,1,0,5.81398223718059e-05,1,2,1,1
1997-09-25,1,1,0,0.000913393924657539,0,0,1,1
1997-09-26,1,1,0,0.000618575771490596,1,2,1,1
1997-09-29,1,1,0,0.00181704734461354,2,0,1,1
1997-09-30,1,1,0,0.00240283922883332,5,5,1,1
1997-10-01,1,1,0,0.000136966422931098,1,2,1,1
1997-10-02,1,1,0,0.000954832597055502,0,0,1,1
1997-10-03,1,1,0,0.000955416412217917,0,0,1,1
1997-10-06,1,1,0,0.000950389906882856,0,0,1,1
1997-10-07,1,1,0,0.00115759167044047,2,0,1,1
1997-10-08,1,1,0,0.00166095938784673,4,3,1,1
1997-10-09,-1,0,-1,-0.000814459124526048,3,1,1,1
1997-10-10,1,1,0,0.00191313394093328,2,5,1,1
1997-10-13,1,1,0,0.00114917371350403,5,0,1,1
1997-10-14,1,1,0,0.00169362439288451,0,4,1,1
1997-10-15,1,1,0,0.00136869457105737,0,3,1,1
1997-10-16,1,1,0,0.00057737225353139,2,0,1,1
1997-10-17,1,1,0,0.000932733215693616,5,2,1,1
1997-10-20,-1,0,-1,-0.00220628168272948,2,4,1,1
1997-10-21,1,1,0,0.00251172371520758,2,4,1,1
1997-10-22,1,1,0,0.00396056192591162,2,2,1,1
1997-10-23,1,1,0,0.00186716768892774,4,2,1,1
1997-10-24,-1,0,-1,-0.0059845545556475,3,2,1,1
1997-10-27,-1,0,-1,-0.00115241666197606,2,2,1,1
1997-10-28,1,1,0,0.000888373181811816,2,2,1,1
1997-10-29,1,1,0,0.00428402626456526,3,2,1,1
1997-10-30,1,1,0,0.00328870965236289,2,5,1,1
1997-10-31,1,1,0,0.00228972556769091,2,4,1,1
1997-11-03,1,1,0,0.000855854377354559,0,0,1,1
1997-11-04,1,1,0,0.000861214376474173,0,0,1,1
1997-11-05,1,1,0,0.00086358699348695,0,0,1,1
1997-11-06,1,1,0,0.000876513383626841,0,0,1,1
1997-11-07,1,1,0,0.000864481785055162,0,0,1,1
1997-11-10,1,1,0,0.00197479085404979,2,4,1,1
1997-11-11,1,1,0,0.000563840281285004,0,1,1,1
1997-11-12,1,1,0,0.000866254947649858,0,0,1,1
1997-11-13,1,1,0,0.000837885605243201,0,0,1,1
1997-11-14,1,1,0,0.000847104442598641,0,0,1,1
1997-11-17,1,1,0,0.000848595263549348,0,0,1,1
1997-11-18,1,1,0,0.00163590401256342,0,1,1,1
1997-11-19,1,1,0,0.000830799184533489,0,0,1,1
1997-11-20,1,1,0,0.000838482365611598,0,0,1,1
1997-11-21,1,1,0,0.00085049558493197,0,0,1,1
1997-11-24,1,1,0,0.000965126675683897,1,0,1,1
1997-11-25,-1,0,-1,-0.000296355764008688,3,4,1,1
1997-11-26,1,1,0,0.000811920036345672,0,0,1,1
