"","X1Y","X2Y","X3Y","X4Y","X5Y","X7Y","X10Y","X12Y","X15Y"
"2007-12-21",2.363,2.39,2.42,2.463,2.513,2.6,2.665,2.87,2.75
"2007-12-24",2.37,2.4,2.445,2.485,2.53,2.605,2.69,2.87,2.77
"2007-12-25",2.37,2.41,2.435,2.48,2.545,2.605,2.675,2.87,2.77
"2007-12-26",2.375,2.415,2.44,2.495,2.535,2.615,2.69,2.87,2.77
"2007-12-27",2.393,2.415,2.445,2.505,2.558,2.6,2.705,2.87,2.77
"2007-12-28",2.395,2.425,2.455,2.505,2.56,2.635,2.71,2.87,2.78
"2007-12-31",2.385,2.41,2.44,2.49,2.535,2.615,2.685,2.87,2.79
"2008-01-01",2.38,2.4,2.44,2.48,2.53,2.61,2.68,2.87,2.79
"2008-01-02",2.37,2.395,2.43,2.475,2.515,2.595,2.67,2.87,2.79
"2008-01-03",2.37,2.395,2.42,2.47,2.52,2.605,2.68,2.87,2.79
"2008-01-04",2.375,2.4,2.435,2.485,2.535,2.615,2.695,2.87,2.79
"2008-01-07",2.375,2.401,2.431,2.47,2.535,2.62,2.68,2.87,2.79
"2008-01-08",2.37,2.393,2.435,2.485,2.53,2.618,2.715,2.87,2.79
"2008-01-09",2.39,2.41,2.45,2.505,2.555,2.63,2.715,2.87,2.79
"2008-01-10",2.38,2.4,2.425,2.49,2.545,2.625,2.71,2.87,2.8
"2008-01-11",2.36,2.38,2.41,2.46,2.5,2.575,2.655,2.87,2.75
"2008-01-14",2.365,2.38,2.4,2.445,2.49,2.57,2.655,2.87,2.75
"2008-01-15",2.365,2.385,2.4,2.45,2.51,2.59,2.674,2.87,2.77
"2008-01-16",2.35,2.37,2.395,2.445,2.495,2.58,2.66,2.87,2.77
"2008-01-17",2.345,2.36,2.39,2.425,2.475,2.56,2.645,2.87,2.77
"2008-01-18",2.33,2.345,2.38,2.425,2.48,2.553,2.645,2.87,2.77
"2008-01-21",2.315,2.333,2.36,2.405,2.465,2.549,2.625,2.87,2.77
"2008-01-22",2.255,2.255,2.25,2.288,2.32,2.39,2.51,2.87,2.57
"2008-01-23",2.19,2.2,2.22,2.255,2.285,2.36,2.46,2.87,2.57
"2008-01-24",2.21,2.2,2.24,2.265,2.295,2.37,2.485,2.87,2.55
"2008-01-25",2.225,2.235,2.285,2.305,2.343,2.428,2.548,2.87,2.55
"2008-01-28",2.21,2.21,2.24,2.265,2.29,2.365,2.465,2.87,2.57
"2008-01-29",2.235,2.23,2.26,2.29,2.33,2.41,2.515,2.87,2.59
"2008-01-30",2.23,2.235,2.27,2.31,2.35,2.43,2.545,2.87,2.63
"2008-01-31",2.22,2.22,2.25,2.285,2.33,2.405,2.515,2.87,2.63
"2008-02-01",2.19,2.185,2.215,2.255,2.285,2.365,2.46,2.87,2.58
"2008-02-04",2.18,2.175,2.21,2.243,2.275,2.345,2.443,2.87,2.575
"2008-02-05",2.19,2.18,2.213,2.245,2.285,2.355,2.46,2.87,2.63
"2008-02-06",2.195,2.18,2.22,2.26,2.295,2.375,2.475,2.87,2.595
"2008-02-07",2.195,2.19,2.205,2.245,2.28,2.35,2.46,2.87,2.63
"2008-02-08",2.195,2.19,2.205,2.245,2.28,2.35,2.46,2.87,2.63
"2008-02-11",2.195,2.18,2.22,2.26,2.295,2.375,2.475,2.87,2.63
"2008-02-12",2.19,2.19,2.215,2.26,2.305,2.37,2.485,2.87,2.63
"2008-02-13",2.193,2.195,2.223,2.27,2.305,2.393,2.498,2.87,2.593
"2008-02-14",2.215,2.195,2.23,2.29,2.34,2.425,2.545,2.87,2.65
"2008-02-15",2.223,2.208,2.258,2.33,2.37,2.48,2.615,2.87,2.65
"2008-02-18",2.22,2.205,2.248,2.32,2.38,2.535,2.635,2.87,2.81
"2008-02-19",2.21,2.2,2.25,2.31,2.38,2.5,2.635,2.87,2.8
"2008-02-20",2.22,2.215,2.255,2.32,2.39,2.52,2.65,2.87,2.79
"2008-02-21",2.245,2.23,2.28,2.345,2.42,2.55,2.66,2.87,2.82
"2008-02-22",2.245,2.225,2.295,2.34,2.415,2.513,2.695,2.87,2.905
"2008-02-25",2.288,2.288,2.328,2.395,2.465,2.6,2.765,2.87,2.955
"2008-02-26",2.285,2.29,2.34,2.393,2.468,2.59,2.735,2.87,2.86
"2008-02-27",2.31,2.31,2.37,2.455,2.525,2.67,2.855,2.87,3.08
"2008-02-28",2.31,2.31,2.37,2.455,2.525,2.67,2.855,2.87,3.08
"2008-02-29",2.285,2.295,2.37,2.445,2.51,2.645,2.845,2.87,3.105
"2008-03-03",2.28,2.27,2.333,2.39,2.465,2.605,2.795,2.87,3.053
"2008-03-04",2.285,2.275,2.334,2.39,2.475,2.61,2.805,2.87,3.07
"2008-03-05",2.31,2.3,2.35,2.425,2.5,2.645,2.84,2.87,3.1
"2008-03-06",2.31,2.305,2.355,2.425,2.51,2.645,2.835,2.87,3.105
"2008-03-07",2.285,2.265,2.31,2.38,2.465,2.6,2.75,2.87,3.05
"2008-03-10",2.303,2.295,2.333,2.395,2.485,2.628,2.803,2.87,3.065
"2008-03-11",2.3,2.315,2.36,2.425,2.51,2.655,2.815,3.08,3.08
"2008-03-12",2.33,2.325,2.38,2.44,2.51,2.66,2.81,3.08,3.08
"2008-03-13",2.29,2.29,2.34,2.395,2.463,2.61,2.773,3.08,3.065
"2008-03-14",2.315,2.315,2.355,2.42,2.49,2.62,2.795,3.08,3.065
"2008-03-17",2.3,2.305,2.335,2.4,2.47,2.585,2.725,3.08,3.005
"2008-03-18",2.3,2.3,2.345,2.41,2.475,2.605,2.75,3.08,2.98
"2008-03-19",2.32,2.32,2.365,2.43,2.498,2.625,2.79,3.08,3
"2008-03-20",2.318,2.31,2.35,2.41,2.475,2.61,2.765,3.08,3.035
"2008-03-21",2.355,2.363,2.405,2.47,2.555,2.688,2.858,3.08,3.063
"2008-03-24",2.36,2.365,2.425,2.49,2.565,2.705,2.88,3.08,3.105
"2008-03-25",2.35,2.368,2.405,2.465,2.555,2.69,2.86,3.08,3.105
"2008-03-26",2.335,2.33,2.385,2.443,2.505,2.64,2.795,3.08,3.105
"2008-03-27",2.325,2.328,2.36,2.42,2.475,2.62,2.795,3.08,3.055
"2008-03-28",2.32,2.32,2.355,2.42,2.485,2.61,2.785,3.08,3.055
"2008-03-31",2.323,2.325,2.36,2.413,2.48,2.598,2.77,3.08,3.055
"2008-04-01",2.315,2.318,2.345,2.42,2.475,2.61,2.765,3.08,3.055
"2008-04-02",2.323,2.323,2.365,2.43,2.485,2.628,2.743,3.08,3.055
"2008-04-03",2.335,2.335,2.365,2.435,2.495,2.608,2.653,3.08,3.055
"2008-04-04",2.325,2.335,2.38,2.435,2.495,2.62,2.72,3.08,2.92
"2008-04-07",2.35,2.348,2.39,2.425,2.485,2.58,2.645,3.08,2.92
"2008-04-08",2.365,2.36,2.405,2.465,2.515,2.625,2.715,3.08,2.925
"2008-04-09",2.36,2.37,2.415,2.45,2.52,2.63,2.74,3.08,2.955
"2008-04-10",2.36,2.36,2.4,2.465,2.54,2.655,2.765,3.08,2.965
"2008-04-11",2.345,2.353,2.415,2.47,2.525,2.645,2.76,3.08,2.945
"2008-04-14",2.365,2.37,2.445,2.5,2.555,2.675,2.805,3.08,2.945
"2008-04-15",2.38,2.4,2.47,2.52,2.585,2.72,2.815,3.08,2.98
"2008-04-16",2.39,2.415,2.495,2.56,2.62,2.74,2.85,3.08,3.015
"2008-04-17",2.4,2.455,2.52,2.59,2.645,2.765,2.885,3.08,3.04
"2008-04-18",2.385,2.44,2.52,2.57,2.64,2.765,2.9,3.08,3.03
"2008-04-21",2.385,2.435,2.515,2.565,2.645,2.745,2.875,3.08,3.03
"2008-04-22",2.405,2.46,2.54,2.61,2.68,2.78,2.91,3.08,3.03
"2008-04-23",2.405,2.483,2.555,2.61,2.68,2.788,2.915,3.08,3.07
"2008-04-24",2.395,2.47,2.545,2.61,2.685,2.79,2.913,3.08,3.065
"2008-04-25",2.415,2.505,2.59,2.655,2.73,2.845,2.96,3.08,3.105
"2008-04-28",2.385,2.48,2.57,2.638,2.715,2.815,2.91,3.08,3.04130470074798
"2008-04-29",2.385,2.465,2.54,2.595,2.675,2.76,2.85,3.08,3.025
"2008-04-30",2.38,2.435,2.51,2.57,2.633,2.735,2.825,3.08,3.005
"2008-05-01",2.375,2.435,2.515,2.57,2.635,2.735,2.825,3.08,3.005
"2008-05-02",2.375,2.445,2.525,2.595,2.66,2.745,2.84,3.08,3.02
"2008-05-05",2.38,2.435,2.51,2.58,2.65,2.75,2.845,3.08,3.02
"2008-05-06",2.38,2.44,2.51,2.565,2.625,2.735,2.835,3.08,3.02
"2008-05-07",2.375,2.45,2.515,2.59,2.655,2.76,2.86,3.08,3.02
"2008-05-08",2.405,2.49,2.57,2.635,2.695,2.8,2.89,3.08,3.05
"2008-05-09",2.42,2.47,2.555,2.615,2.675,2.775,2.87,3.08,3.035
"2008-05-12",2.425,2.515,2.6,2.67,2.735,2.845,2.945,3.08,3.095
"2008-05-13",2.435,2.53,2.625,2.705,2.775,2.875,2.99,3.08,3.095
"2008-05-14",2.44,2.545,2.645,2.715,2.78,2.9,3.005,3.08,3.19
"2008-05-15",2.455,2.545,2.64,2.705,2.775,2.89,3.01,3.08,3.19
"2008-05-16",2.425,2.525,2.62,2.68,2.74,2.84,2.97,3.08,3.135
"2008-05-19",2.428,2.535,2.613,2.688,2.76,2.875,2.995,3.08,3.135
"2008-05-20",2.44,2.545,2.645,2.705,2.755,2.87,2.99,3.08,3.165
"2008-05-21",2.445,2.555,2.66,2.725,2.77,2.885,3.023,3.08,3.18
"2008-05-22",2.455,2.58,2.695,2.765,2.83,2.945,3.06,3.08,3.195
"2008-05-23",2.47,2.595,2.695,2.77,2.855,2.945,3.065,3.08,3.21
"2008-05-26",2.48,2.62,2.733,2.815,2.875,2.988,3.12,3.08,3.21
"2008-05-27",2.485,2.64,2.76,2.845,2.905,3.025,3.155,3.08,3.285
"2008-05-28",2.48,2.64,2.74,2.84,2.9,3.02,3.15,3.08,3.295
"2008-05-29",2.485,2.645,2.755,2.865,2.945,3.05,3.155,3.08,3.29
"2008-05-30",2.475,2.638,2.755,2.855,2.925,3.045,3.16,3.08,3.31
"2008-06-02",2.485,2.635,2.75,2.86,2.92,3.03,3.155,3.08,3.31
"2008-06-03",2.485,2.615,2.72,2.82,2.895,2.995,3.1,3.08,3.29
"2008-06-04",2.48,2.65,2.755,2.855,2.93,3.06,3.14,3.08,3.29
"2008-06-05",2.49,2.655,2.775,2.875,2.96,3.035,3.155,3.08,3.29
"2008-06-06",2.49,2.655,2.765,2.855,2.935,3.035,3.135,3.08,3.29
"2008-06-09",2.485,2.645,2.755,2.845,2.925,3.015,3.125,3.08,3.295
"2008-06-10",2.525,2.685,2.815,2.925,3.005,3.095,3.215,3.08,3.325
"2008-06-11",2.535,2.715,2.845,2.94,3.03,3.15,3.235,3.08,3.375
"2008-06-12",2.525,2.715,2.855,2.945,3.055,3.145,3.245,3.08,2.47
"2008-06-13",2.59,2.795,2.895,3,3.11,3.205,3.295,3.08,3.385
"2008-06-16",2.57,2.79,2.91,2.96,3.07,3.14,3.19,3.08,3.41
"2008-06-17",2.5,2.7,2.78,2.88,2.97,3.04,3.12,3.08,3.295
"2008-06-18",2.52,2.7,2.79,2.875,2.95,3.05,3.145,3.08,3.275
"2008-06-19",2.505,2.67,2.75,2.835,2.91,3.01,3.09,3.08,3.24
"2008-06-20",2.505,2.68,2.79,2.855,2.945,3.01,3.12,3.08,3.205
"2008-06-23",2.55,2.725,2.81,2.905,2.97,3.035,3.14,3.08,3.215
"2008-06-24",2.525,2.71,2.795,2.87,2.955,3.025,3.11,3.08,3.19
"2008-06-25",2.51,2.685,2.78,2.855,2.91,2.99,3.065,3.08,3.185
"2008-06-26",2.5,2.68,2.78,2.838,2.91,2.98,3.05,3.08,3.18
"2008-06-27",2.528,2.713,2.805,2.888,2.948,3.025,3.115,3.08,3.165
"2008-06-30",2.51,2.71,2.805,2.875,2.97,3.035,3.11,3.08,3.175
"2008-07-01",2.5,2.66,2.74,2.79,2.875,2.955,3.025,3.08,3.09
"2008-07-02",2.495,2.675,2.765,2.825,2.92,3,3.065,3.08,3.145
"2008-07-03",2.5,2.71,2.79,2.87,2.96,3.04,3.13,3.08,3.205
"2008-07-04",2.475,2.68,2.76,2.83,2.89,2.97,3.06,3.08,3.13
"2008-07-07",2.485,2.683,2.77,2.86,2.925,3.005,3.09,3.08,3.165
"2008-07-08",2.46,2.645,2.685,2.755,2.795,2.875,2.93,3.08,3.04
"2008-07-09",2.48,2.635,2.715,2.77,2.83,2.91,2.995,3.08,3.08
"2008-07-10",2.45,2.59,2.66,2.71,2.75,2.83,2.915,3.08,3.01
"2008-07-11",2.45,2.61,2.67,2.73,2.78,2.865,2.955,3.08,3.01
"2008-07-14",2.465,2.625,2.675,2.75,2.795,2.86,2.935,3.08,3
"2008-07-15",2.46,2.6,2.65,2.705,2.775,2.85,2.945,3.08,3.01
"2008-07-16",2.43,2.54,2.605,2.65,2.705,2.79,2.895,3.08,2.965
"2008-07-17",2.44,2.575,2.615,2.675,2.75,2.825,2.92,3.08,2.965
"2008-07-18",2.44,2.55,2.61,2.658,2.725,2.8,2.9,3.08,2.955
"2008-07-21",2.45,2.56,2.625,2.675,2.73,2.815,2.91,3.08,2.965
"2008-07-22",2.44,2.55,2.625,2.685,2.745,2.83,2.93,3.08,2.985
"2008-07-23",2.44,2.578,2.665,2.715,2.785,2.865,2.973,3.08,3.015
"2008-07-24",2.438,2.553,2.613,2.66,2.713,2.793,2.89,3.08,2.98
"2008-07-25",2.415,2.51,2.565,2.615,2.645,2.735,2.84,3.08,2.92
"2008-07-28",2.415,2.51,2.565,2.615,2.65,2.735,2.82,3.08,2.925
"2008-07-29",2.41,2.48,2.545,2.59,2.645,2.735,2.835,3.08,2.885
"2008-07-30",2.39,2.47,2.52,2.58,2.63,2.71,2.815,3.08,2.87
"2008-07-31",2.37,2.45,2.5,2.555,2.605,2.69,2.765,3.08,2.85
"2008-08-01",2.365,2.45,2.525,2.57,2.63,2.715,2.805,3.08,2.865
"2008-08-04",2.395,2.485,2.54,2.595,2.655,2.735,2.825,3.08,2.885
"2008-08-05",2.385,2.47,2.535,2.6,2.635,2.725,2.805,3.08,2.88
"2008-08-06",2.335,2.405,2.46,2.5,2.54,2.625,2.7,3.08,2.765
"2008-08-07",2.34,2.37,2.42,2.47,2.505,2.595,2.655,3.08,2.72
"2008-08-08",2.34,2.375,2.445,2.475,2.51,2.585,2.66,3.08,2.725
"2008-08-11",2.33,2.34,2.395,2.425,2.47,2.54,2.62,3.08,2.685
"2008-08-12",2.34,2.36,2.415,2.46,2.5,2.57,2.645,3.08,2.71
"2008-08-13",2.34,2.375,2.435,2.5,2.53,2.615,2.695,3.08,2.73
"2008-08-14",2.35,2.4,2.46,2.51,2.565,2.64,2.725,3.08,2.78
"2008-08-15",2.335,2.38,2.435,2.493,2.54,2.618,2.695,3.08,2.75
"2008-08-18",2.315,2.36,2.415,2.465,2.51,2.585,2.675,3.08,2.72
"2008-08-19",2.34,2.37,2.41,2.47,2.51,2.58,2.665,3.08,2.725
"2008-08-20",2.335,2.37,2.43,2.48,2.53,2.61,2.695,3.08,2.75
"2008-08-21",2.345,2.375,2.435,2.485,2.525,2.6,2.685,3.08,2.755
"2008-08-22",2.345,2.38,2.455,2.515,2.555,2.625,2.72,3.08,2.775
"2008-08-25",2.35,2.375,2.44,2.5,2.54,2.63,2.715,3.08,2.775
"2008-08-26",2.335,2.37,2.435,2.5,2.54,2.625,2.705,3.08,2.76
"2008-08-27",2.325,2.38,2.435,2.495,2.555,2.62,2.705,3.08,2.77
"2008-08-28",2.325,2.35,2.395,2.45,2.495,2.565,2.655,3.08,2.71
"2008-08-29",2.325,2.355,2.4,2.455,2.495,2.575,2.65,3.08,2.71
"2008-09-01",2.325,2.353,2.403,2.458,2.508,2.573,2.66,3.08,2.73
"2008-09-02",2.33,2.345,2.39,2.44,2.49,2.565,2.645,3.08,2.705
"2008-09-03",2.32,2.34,2.38,2.42,2.455,2.545,2.62,3.08,2.69
"2008-09-04",2.32,2.355,2.395,2.44,2.485,2.565,2.645,3.08,2.69
"2008-09-05",2.295,2.31,2.34,2.37,2.41,2.485,2.56,3.08,2.62
"2008-09-08",2.285,2.3,2.335,2.385,2.42,2.5,2.575,3.08,2.61
"2008-09-09",2.27,2.28,2.32,2.355,2.385,2.46,2.535,3.08,2.595
"2008-09-10",2.265,2.285,2.3,2.335,2.375,2.445,2.52,3.08,2.595
"2008-09-11",2.255,2.26,2.28,2.315,2.345,2.415,2.48,3.08,2.555
"2008-09-12",2.225,2.205,2.215,2.215,2.255,2.33,2.405,3.08,2.465
"2008-09-15",2.245,2.235,2.255,2.275,2.3,2.355,2.44,3.08,2.5
"2008-09-16",2.29,2.33,2.35,2.39,2.385,2.52,2.65,3.08,2.72
"2008-09-17",2.24,2.25,2.29,2.32,2.355,2.435,2.535,3.08,2.64
"2008-09-18",2.29,2.325,2.385,2.425,2.47,2.555,2.675,3.08,2.765
"2008-09-19",2.305,2.345,2.39,2.43,2.48,2.58,2.695,3.08,2.8
"2008-09-22",2.305,2.345,2.378,2.425,2.48,2.57,2.675,3.08,2.78
"2008-09-23",2.285,2.325,2.375,2.445,2.485,2.59,2.695,3.08,2.74
"2008-09-24",2.275,2.335,2.385,2.44,2.485,2.58,2.685,3.08,2.79
"2008-09-25",2.28,2.325,2.355,2.415,2.465,2.565,2.67,3.08,2.73
"2008-09-26",2.205,2.24,2.275,2.305,2.33,2.445,2.545,3.08,2.66
"2008-09-29",2.205,2.24,2.275,2.305,2.335,2.445,2.545,2.625,2.675
"2008-09-30",2.22,2.24,2.255,2.3,2.345,2.445,2.52,2.625,2.65
"2008-10-01",2.21,2.25,2.285,2.315,2.355,2.46,2.56,2.625,2.665
"2008-10-02",2.21,2.235,2.26,2.295,2.33,2.435,2.54,2.625,2.66
"2008-10-03",2.2,2.22,2.245,2.275,2.305,2.415,2.5,2.625,2.605
"2008-10-06",2.178,2.18,2.2,2.235,2.26,2.345,2.438,2.525,2.565
"2008-10-07",2.135,2.16,2.175,2.21,2.225,2.295,2.365,2.425,2.48
"2008-10-08",2.065,2.075,2.1,2.12,2.12,2.19,2.26,2.335,2.355
"2008-10-09",2.075,2.065,2.095,2.11,2.14,2.205,2.295,2.365,2.41
"2008-10-10",2.075,2.065,2.095,2.11,2.14,2.205,2.295,2.365,2.41
"2008-10-13",2.075,2.08,2.09,2.12,2.15,2.225,2.295,2.365,2.4
"2008-10-14",2.095,2.105,2.14,2.17,2.195,2.275,2.365,2.365,2.455
"2008-10-15",2.06,2.07,2.1,2.125,2.16,2.24,2.305,2.375,2.395
"2008-10-16",2.035,2.025,2.055,2.075,2.115,2.185,2.255,2.34,2.345
"2008-10-17",2.035,2.04,2.075,2.09,2.115,2.19,2.265,2.34,2.345
"2008-10-20",2.065,2.075,2.088,2.125,2.155,2.235,2.31,2.36,2.39
"2008-10-21",2.045,2.065,2.095,2.13,2.16,2.24,2.315,2.395,2.395
"2008-10-22",2.058,2.048,2.075,2.1,2.13,2.193,2.263,2.34,2.365
"2008-10-23",1.985,2,2.01,2.04,2.07,2.143,2.221,2.295,2.313
"2008-10-24",1.975,1.975,1.985,2.01,2.038,2.105,2.175,2.245,2.265
"2008-10-27",1.94,1.93,1.945,1.98,2.003,2.068,2.143,2.215,2.23
"2008-10-28",1.995,1.995,2.025,2.035,2.055,2.135,2.205,2.245,2.295
"2008-10-29",1.96,1.955,1.965,2.005,2.03,2.105,2.175,2.245,2.27
"2008-10-30",1.985,2,2.03,2.055,2.085,2.165,2.24,2.315,2.33
"2008-10-31",2,2.01,2.04,2.07,2.095,2.175,2.25,2.315,2.34
"2008-11-03",2,2.025,2.06,2.1,2.14,2.215,2.31,2.385,2.42
"2008-11-04",1.995,2.005,2.045,2.085,2.12,2.195,2.295,2.385,2.42
"2008-11-05",1.98,1.985,2.015,2.065,2.085,2.17,2.265,2.315,2.37
"2008-11-06",1.975,1.985,2.005,2.025,2.065,2.135,2.245,2.295,2.375
"2008-11-07",1.975,1.975,1.995,2.03,2.06,2.15,2.245,2.295,2.34
"2008-11-10",1.805,1.81,1.83,1.863,1.895,1.965,2.065,2.225,2.27
"2008-11-11",1.765,1.745,1.785,1.805,1.835,1.9,1.995,2.06,2.13
"2008-11-12",1.725,1.725,1.765,1.795,1.84,1.895,2.003,2.06,2.093
"2008-11-13",1.705,1.683,1.71,1.748,1.775,1.858,1.955,2.015,2.075
"2008-11-14",1.66,1.66,1.695,1.74,1.78,1.86,1.96,2.045,2.06
"2008-11-17",1.685,1.665,1.71,1.743,1.775,1.86,1.95,2.035,2.07
"2008-11-18",1.675,1.67,1.7,1.75,1.79,1.87,1.98,2.055,2.075
"2008-11-19",1.565,1.565,1.605,1.665,1.7,1.78,1.88,1.965,1.985
"2008-11-20",1.505,1.503,1.54,1.585,1.62,1.69,1.805,1.875,1.915
"2008-11-21",1.445,1.425,1.48,1.52,1.545,1.615,1.725,1.745,1.83
"2008-11-24",1.46,1.45,1.51,1.54,1.585,1.675,1.79,1.805,1.885
"2008-11-25",1.57,1.575,1.635,1.68,1.74,1.815,1.93,1.955,2.035
"2008-11-26",1.52,1.535,1.58,1.615,1.675,1.75,1.865,1.935,1.97
"2008-11-27",1.515,1.485,1.55,1.6,1.64,1.715,1.815,1.875,1.945
"2008-11-28",1.45,1.44,1.49,1.525,1.555,1.62,1.73,1.795,1.85
"2008-12-01",1.43,1.448,1.49,1.53,1.575,1.63,1.73,1.825,1.85
"2008-12-02",1.455,1.44,1.465,1.5,1.56,1.635,1.725,1.825,1.83
"2008-12-03",1.455,1.435,1.475,1.513,1.55,1.625,1.7,1.765,1.825
"2008-12-04",1.435,1.42,1.468,1.505,1.545,1.625,1.705,1.765,1.79
"2008-12-05",1.44,1.425,1.46,1.49,1.51,1.585,1.675,1.745,1.805
"2008-12-08",1.5,1.485,1.53,1.57,1.615,1.678,1.755,1.845,1.88
"2008-12-09",1.495,1.485,1.525,1.555,1.605,1.675,1.755,1.8,1.875
"2008-12-10",1.485,1.46,1.505,1.545,1.578,1.655,1.745,1.825,1.875
"2008-12-11",1.44,1.43,1.465,1.5,1.545,1.625,1.705,1.755,1.81
"2008-12-12",1.205,1.205,1.263,1.318,1.36,1.445,1.538,1.615,1.625
"2008-12-15",1.205,1.205,1.28,1.338,1.378,1.455,1.545,1.615,1.67
"2008-12-16",1.185,1.165,1.215,1.265,1.32,1.388,1.48,1.535,1.605
"2008-12-17",1.09,1.075,1.133,1.19,1.228,1.315,1.41,1.505,1.545
"2008-12-18",1.075,1.065,1.14,1.2,1.275,1.36,1.45,1.505,1.56
"2008-12-19",1.113,1.12,1.193,1.26,1.31,1.39,1.47,1.505,1.595
"2008-12-22",1.14,1.135,1.23,1.29,1.325,1.405,1.495,1.54,1.595
"2008-12-23",1.1,1.12,1.185,1.235,1.285,1.365,1.465,1.515,1.575
"2008-12-24",1.015,1.08,1.17,1.21,1.265,1.345,1.44,1.485,1.535
"2008-12-25",1.015,1.07,1.17,1.225,1.28,1.355,1.445,1.525,1.535
"2008-12-26",1.095,1.075,1.18,1.24,1.285,1.36,1.45,1.485,1.575
"2008-12-29",1.015,1.095,1.175,1.235,1.3,1.375,1.475,1.485,1.585
"2008-12-30",1,1.08,1.175,1.25,1.295,1.37,1.47,1.51,1.58
"2008-12-31",1.06,1.06,1.14,1.2,1.255,1.33,1.43,1.51,1.54
"2009-01-01",1.06,1.03,1.165,1.19,1.245,1.325,1.415,1.51,1.515
"2009-01-02",0.995,1.03,1.165,1.19,1.245,1.325,1.415,1.51,1.515
"2009-01-05",1.025,1.075,1.173,1.25,1.3,1.375,1.475,1.535,1.585
"2009-01-06",1.095,1.205,1.33,1.395,1.45,1.55,1.663,1.71,1.805
"2009-01-07",1.05,1.115,1.215,1.29,1.34,1.43,1.55,1.6,1.665
"2009-01-08",0.835,0.955,1.088,1.19,1.25,1.365,1.47,1.52,1.6
"2009-01-09",0.815,0.955,1.07,1.17,1.235,1.35,1.468,1.49,1.595
"2009-01-12",0.765,0.915,1.045,1.14,1.19,1.305,1.44,1.49,1.56
"2009-01-13",0.805,0.953,1.103,1.205,1.275,1.38,1.505,1.52,1.58
"2009-01-14",0.765,0.88,1.04,1.16,1.235,1.34,1.475,1.49,1.63
"2009-01-15",0.745,0.86,1.03,1.15,1.235,1.35,1.495,1.6,1.63
"2009-01-16",0.8,0.94,1.118,1.26,1.358,1.475,1.64,1.65,1.84
"2009-01-19",0.773,0.953,1.135,1.27,1.385,1.505,1.668,1.76,1.875
"2009-01-20",0.755,0.935,1.135,1.26,1.355,1.48,1.63,1.73,1.83
"2009-01-21",0.755,0.93,1.12,1.24,1.32,1.44,1.585,1.64,1.73
"2009-01-22",0.755,0.895,1.085,1.25,1.345,1.4,1.54,1.67,1.695
"2009-01-23",0.75,0.885,1.095,1.2,1.305,1.415,1.565,1.575,1.69
"2009-01-26",0.73,0.89,1.095,1.225,1.31,1.415,1.565,1.67,1.725
"2009-01-27",0.73,0.89,1.095,1.225,1.31,1.415,1.565,1.67,1.725
"2009-01-28",0.73,0.89,1.095,1.225,1.31,1.415,1.565,1.67,1.725
"2009-01-29",0.73,0.89,1.095,1.225,1.31,1.415,1.565,1.67,1.725
"2009-01-30",0.73,0.89,1.095,1.225,1.31,1.415,1.565,1.67,1.725
"2009-02-02",0.738,0.905,1.125,1.263,1.348,1.46,1.6,1.67,1.73
"2009-02-03",0.73,0.91,1.135,1.255,1.355,1.48,1.6,1.67,1.725
"2009-02-04",0.72,0.92,1.125,1.27,1.365,1.48,1.61,1.65,1.76
"2009-02-05",0.715,0.925,1.12,1.25,1.34,1.455,1.59,1.62,1.695
"2009-02-06",0.695,0.89,1.09,1.225,1.315,1.425,1.555,1.6,1.66
"2009-02-09",0.695,0.895,1.1,1.225,1.325,1.43,1.55,1.64,1.713
"2009-02-10",0.685,0.883,1.11,1.24,1.32,1.44,1.585,1.625,1.728
"2009-02-11",0.658,0.853,1.085,1.21,1.295,1.415,1.578,1.65,1.695
"2009-02-12",0.645,0.825,1.05,1.17,1.245,1.37,1.515,1.61,1.665
"2009-02-13",0.64,0.803,1.013,1.12,1.23,1.345,1.485,1.58,1.625
"2009-02-16",0.635,0.798,1.005,1.135,1.23,1.345,1.485,1.58,1.63
"2009-02-17",0.595,0.755,0.965,1.09,1.18,1.3,1.445,1.52,1.59
"2009-02-18",0.595,0.71,0.92,1.045,1.145,1.265,1.41,1.47,1.555
"2009-02-19",0.61,0.75,0.95,1.07,1.18,1.3,1.445,1.53,1.59
"2009-02-20",0.615,0.79,0.985,1.115,1.2,1.325,1.46,1.56,1.615
"2009-02-23",0.645,0.808,1.015,1.145,1.235,1.355,1.485,1.54,1.64
"2009-02-24",0.61,0.77,0.963,1.093,1.175,1.313,1.445,1.52,1.6
"2009-02-25",0.623,0.77,0.97,1.09,1.17,1.305,1.425,1.53,1.585
"2009-02-26",0.63,0.793,0.97,1.11,1.203,1.325,1.478,1.53,1.605
"2009-02-27",0.66,0.835,1.02,1.155,1.25,1.39,1.515,1.57,1.67
"2009-03-02",0.64,0.815,1.015,1.15,1.245,1.378,1.495,1.59,1.665
"2009-03-03",0.663,0.85,1.07,1.21,1.298,1.43,1.575,1.66,1.74
"2009-03-04",0.665,0.88,1.095,1.25,1.34,1.48,1.63,1.715,1.805
"2009-03-05",0.685,0.89,1.125,1.285,1.38,1.535,1.685,1.745,1.845
"2009-03-06",0.65,0.87,1.08,1.253,1.35,1.48,1.638,1.7,1.81
"2009-03-09",0.653,0.855,1.07,1.228,1.34,1.47,1.63,1.73,1.785
