Date,10D,30D,60D,90D,120D,150D,180D
7/8/2003,1,1,1.0354,1.0417,1.0545,1.0591,1.0625
7/7/2003,1.0284,1.0284,1.0557,1.067,1.085,1.0925,1.0963
7/5/2003,1.0219,1.0219,1.049,1.0594,1.0705,1.075,1.0784
7/4/2003,1.0219,1.0219,1.049,1.0594,1.0705,1.075,1.0784
7/3/2003,1.0453,1.0453,1.075,1.0891,1.1031,1.1125,1.1187
7/2/2003,1.0264,1.0264,1.0583,1.0764,1.1071,1.1214,1.1268
7/1/2003,1.0338,1.0338,1.06,1.0688,1.0818,1.0886,1.092
6/30/2003,1.024,1.024,1.0519,1.0606,1.0712,1.0769,1.0798
6/28/2003,1.051,1.0452,1.0673,1.075,1.0865,1.0865,1.0865
6/27/2003,1.051,1.0452,1.0673,1.075,1.0865,1.0865,1.0865
6/26/2003,1.1122,1.1087,1.13,1.137,1.147,1.147,1.1495
6/25/2003,1.1042,1.1042,1.1177,1.1198,1.1323,1.1323,1.1344
6/24/2003,1.1269,1.124,1.1313,1.1365,1.1469,1.1469,1.149
6/23/2003,1.1287,1.1337,1.1387,1.135,1.1463,1.1463,1.1487
6/21/2003,1.1456,1.1444,1.1486,1.1569,1.1792,1.1931,1.2042
6/20/2003,1.1456,1.1444,1.1486,1.1569,1.1792,1.1931,1.2042
6/19/2003,1.1225,1.1265,1.1337,1.1404,1.1519,1.1521,1.1542
6/18/2003,1.1273,1.1313,1.1427,1.1521,1.1573,1.158,1.1602
6/17/2003,1.1163,1.1208,1.1323,1.1417,1.1469,1.1452,1.1471
6/16/2003,1.1223,1.1267,1.1385,1.1479,1.149,1.1489,1.1511
6/14/2003,1.1232,1.1277,1.1417,1.15,1.15,1.15,1.1523
6/13/2003,1.1232,1.1277,1.1417,1.15,1.15,1.15,1.1523
6/12/2003,1.1248,1.1288,1.1413,1.149,1.1529,1.1531,1.1552
6/11/2003,1.1198,1.124,1.1346,1.1433,1.1471,1.1427,1.1469
6/10/2003,1.1216,1.126,1.1375,1.1469,1.151,1.1466,1.1511
6/9/2003,1.1261,1.1281,1.1365,1.1469,1.1552,1.1511,1.1557
6/7/2003,1.1193,1.126,1.1344,1.1385,1.1448,1.1398,1.1443
6/6/2003,1.1193,1.126,1.1344,1.1385,1.1448,1.1398,1.1443
6/5/2003,1.1175,1.125,1.13,1.1337,1.1387,1.133,1.1375
6/4/2003,1.1208,1.125,1.1346,1.1442,1.149,1.1448,1.149
6/3/2003,1.1208,1.125,1.1346,1.1442,1.149,1.1448,1.149
6/2/2003,1.1284,1.1302,1.1479,1.1583,1.1677,1.1693,1.1739
5/31/2003,1.1354,1.1357,1.1625,1.1768,1.1893,1.1938,1.1979
5/30/2003,1.1354,1.1357,1.1625,1.1768,1.1893,1.1938,1.1979
5/29/2003,1.1263,1.1307,1.1591,1.1636,1.1818,1.1875,1.19
5/28/2003,1.125,1.1365,1.1644,1.1644,1.1779,1.1781,1.1823
5/27/2003,1.1417,1.1469,1.1828,1.1859,1.2094,1.2097,1.2153
5/26/2003,1.1536,1.1594,1.1859,1.1891,1.2188,1.2196,1.2268
5/24/2003,1.1235,1.1313,1.1612,1.165,1.1775,1.1777,1.1798
5/23/2003,1.1235,1.1313,1.1612,1.165,1.1775,1.1777,1.1798
5/22/2003,1.1391,1.15,1.1819,1.1861,1.2139,1.2078,1.2141
5/21/2003,1.1216,1.1298,1.16,1.1631,1.1777,1.1757,1.178
5/20/2003,1.1263,1.1336,1.1643,1.1677,1.1825,1.1808,1.1832
5/19/2003,1.1314,1.1308,1.1631,1.1662,1.1802,1.1865,1.1807
5/17/2003,1.142,1.1427,1.1625,1.1625,1.1771,1.1852,1.1812
5/16/2003,1.142,1.1427,1.1625,1.1625,1.1771,1.1852,1.1812
5/15/2003,1.1531,1.15,1.1792,1.1847,1.2028,1.2016,1.2078
5/14/2003,1.1363,1.1375,1.1636,1.1636,1.1727,1.175,1.1727
5/13/2003,1.1364,1.1375,1.1648,1.167,1.1807,1.183,1.1775
5/12/2003,1.1406,1.1413,1.1698,1.174,1.1885,1.1886,1.1886
5/10/2003,1.1352,1.1365,1.167,1.1716,1.183,1.1886,1.1886
5/9/2003,1.1352,1.1365,1.167,1.1716,1.183,1.1886,1.1886
5/8/2003,1.158,1.1573,1.1841,1.1966,1.2102,1.2075,1.2075
5/7/2003,1.1552,1.1567,1.1846,1.1952,1.2106,1.2135,1.2135
5/6/2003,1.1612,1.1625,1.1864,1.1989,1.2125,1.215,1.215
5/5/2003,1.1552,1.1567,1.1846,1.1952,1.2106,1.2135,1.2135
5/3/2003,1.1734,1.1681,1.2,1.2125,1.2444,1.2437,1.2516
5/2/2003,1.1734,1.1681,1.2,1.2125,1.2444,1.2437,1.2516
5/1/2003,1.1614,1.1659,1.1932,1.2034,1.2193,1.2237,1.2237
4/30/2003,1.1614,1.1659,1.1932,1.2034,1.2193,1.2237,1.2237
4/29/2003,1.1667,1.1708,1.1938,1.2052,1.2229,1.2239,1.2261
4/28/2003,1.167,1.1677,1.1927,1.199,1.2167,1.2229,1.2193
4/26/2003,1.1667,1.1708,1.1958,1.2073,1.2292,1.2354,1.2261
4/25/2003,1.1667,1.1708,1.1958,1.2073,1.2292,1.2354,1.2261
4/24/2003,1.1646,1.1654,1.1923,1.2029,1.2231,1.2288,1.2198
4/23/2003,1.1659,1.1667,1.1958,1.2042,1.2208,1.224,1.2148
4/22/2003,1.175,1.175,1.2019,1.2106,1.2327,1.2385,1.2302
4/21/2003,1.1727,1.1729,1.2,1.2083,1.2271,1.2302,1.2216
4/19/2003,1.175,1.175,1.2019,1.2106,1.2327,1.2385,1.2302
4/18/2003,1.175,1.175,1.2019,1.2106,1.2327,1.2385,1.2302
4/17/2003,1.175,1.175,1.2019,1.2106,1.2327,1.2385,1.2302
4/16/2003,1.1705,1.1708,1.2019,1.2106,1.2327,1.2385,1.2302
4/15/2003,1.1727,1.1773,1.2062,1.2156,1.2406,1.2469,1.2386
4/14/2003,1.1675,1.1682,1.2031,1.2052,1.226,1.2302,1.225
4/12/2003,1.1675,1.1682,1.2031,1.2052,1.226,1.2302,1.225
4/11/2003,1.1675,1.1682,1.2031,1.2052,1.226,1.2302,1.225
4/10/2003,1.175,1.175,1.2067,1.2125,1.2356,1.2413,1.2417
4/9/2003,1.1795,1.1792,1.2077,1.2125,1.2394,1.2385,1.2458
4/8/2003,1.1977,1.1958,1.2269,1.2298,1.2567,1.2625,1.2604
4/7/2003,1.1909,1.19,1.2182,1.2295,1.2636,1.2682,1.2675
4/5/2003,1.2023,1.2025,1.2227,1.2341,1.2636,1.2705,1.27
4/4/2003,1.2023,1.2025,1.2227,1.2341,1.2636,1.2705,1.27
4/3/2003,1.2045,1.2021,1.2269,1.2385,1.2635,1.2712,1.2708
4/2/2003,1.2229,1.2192,1.2396,1.2563,1.2725,1.2808,1.2823
4/1/2003,1.2275,1.2227,1.2396,1.2583,1.2787,1.2829,1.2859
3/31/2003,1.2354,1.2327,1.2481,1.2654,1.2842,1.2919,1.2892
3/29/2003,1.225,1.2227,1.2409,1.2655,1.2791,1.2905,1.282
3/28/2003,1.225,1.2227,1.2409,1.2655,1.2791,1.2905,1.282
3/27/2003,1.2346,1.2365,1.2481,1.2708,1.2842,1.2938,1.2892
3/26/2003,1.2396,1.2417,1.2604,1.2871,1.3038,1.31,1.3064
3/25/2003,1.2417,1.2437,1.26,1.285,1.3017,1.31,1.3064
3/24/2003,1.2404,1.2423,1.2631,1.29,1.3054,1.315,1.3121
3/22/2003,1.2396,1.2417,1.2642,1.2892,1.3058,1.3162,1.3132
3/21/2003,1.2396,1.2417,1.2642,1.2892,1.3058,1.3162,1.3132
3/20/2003,1.2386,1.2409,1.2591,1.2773,1.2955,1.3045,1.3
3/19/2003,1.2354,1.2375,1.2583,1.2813,1.2979,1.3062,1.3023
3/18/2003,1.2364,1.2409,1.2682,1.2932,1.3068,1.3182,1.315
3/17/2003,1.2409,1.2455,1.2636,1.2841,1.3045,1.3114,1.3075
3/15/2003,1.2333,1.2361,1.2444,1.275,1.2944,1.3028,1.2938
3/14/2003,1.2333,1.2361,1.2444,1.275,1.2944,1.3028,1.2938
3/13/2003,1.2462,1.2519,1.2712,1.2942,1.3135,1.3192,1.3146
3/12/2003,1.2583,1.2625,1.2813,1.3,1.3146,1.3167,1.3136
3/11/2003,1.255,1.26,1.295,1.32,1.34,1.35,1.3375
3/10/2003,1.2591,1.2636,1.2795,1.3,1.3159,1.3182,1.315
3/8/2003,1.2563,1.2604,1.2813,1.3042,1.3146,1.3167,1.3136
3/7/2003,1.2563,1.2604,1.2813,1.3042,1.3146,1.3167,1.3136
3/6/2003,1.2542,1.2604,1.2771,1.3,1.3146,1.3167,1.3136
3/5/2003,1.2528,1.2611,1.2833,1.3056,1.3222,1.325,1.3219
3/4/2003,1.2604,1.2687,1.2833,1.3042,1.3188,1.3229,1.3182
3/3/2003,1.2875,1.2938,1.3,1.3167,1.3375,1.3477,1.35
3/1/2003,1.3146,1.3188,1.3125,1.325,1.3458,1.3523,1.3523
2/28/2003,1.3146,1.3188,1.3125,1.325,1.3458,1.3523,1.3523
2/27/2003,1.3146,1.3188,1.3125,1.325,1.3458,1.3523,1.3523
2/26/2003,1.325,1.3295,1.3227,1.3364,1.3614,1.37,1.37
2/25/2003,1.3318,1.3318,1.3136,1.3205,1.3432,1.35,1.35
2/24/2003,1.3125,1.3175,1.32,1.335,1.35,1.3591,1.3591
2/22/2003,1.3,1.3045,1.3159,1.3205,1.3386,1.3432,1.3455
2/21/2003,1.3,1.3045,1.3159,1.3205,1.3386,1.3432,1.3455
2/20/2003,1.2273,1.2295,1.2432,1.2545,1.2841,1.2909,1.2977
2/19/2003,1.2042,1.2042,1.2321,1.2393,1.2714,1.2893,1.3036
2/18/2003,1.1864,1.1864,1.2156,1.2375,1.2625,1.2729,1.2813
2/17/2003,1.1864,1.1864,1.2156,1.2375,1.2625,1.2729,1.2813
2/15/2003,1.1775,1.1775,1.2114,1.2318,1.2636,1.26,1.2625
2/14/2003,1.1775,1.1775,1.2114,1.2318,1.2636,1.26,1.2625
2/13/2003,1.2094,1.2156,1.2389,1.2639,1.2917,1.2972,1.2972
2/12/2003,1.1932,1.1977,1.2225,1.245,1.28,1.2795,1.2818
2/11/2003,1.2075,1.2125,1.2425,1.2775,1.305,1.3045,1.3068
2/10/2003,1.2025,1.2075,1.2295,1.25,1.2818,1.2775,1.28
2/8/2003,1.25,1.2571,1.325,1.3571,1.3786,1.3958,1.4125
2/7/2003,1.25,1.2571,1.325,1.3571,1.3786,1.3958,1.4125
2/6/2003,1.2357,1.2429,1.2929,1.3179,1.3536,1.3667,1.3786
2/5/2003,1.2292,1.2292,1.2833,1.3083,1.3417,1.3667,1.3786
2/4/2003,1.2292,1.2292,1.2833,1.3083,1.3417,1.3667,1.3786
2/3/2003,1.2292,1.2292,1.2833,1.3083,1.3417,1.3667,1.3786
2/1/2003,1.2292,1.2292,1.2833,1.3083,1.3417,1.3667,1.3786
1/31/2003,1.2292,1.2292,1.2833,1.3083,1.3417,1.3667,1.3786
1/30/2003,1.2292,1.2292,1.2833,1.3083,1.3417,1.3667,1.3786
1/29/2003,1.2659,1.2659,1.2977,1.3318,1.3425,1.3556,1.3656
1/28/2003,1.2444,1.25,1.2917,1.3278,1.3611,1.3781,1.4
1/27/2003,1.3177,1.3302,1.3521,1.3687,1.3818,1.4023,1.41
1/25/2003,1.3138,1.3288,1.3475,1.3614,1.3795,1.3932,1.4
1/24/2003,1.3138,1.3288,1.3475,1.3614,1.3795,1.3932,1.4
1/23/2003,1.3422,1.3547,1.3703,1.3984,1.4179,1.4321,1.4321
1/22/2003,1.3417,1.3542,1.3698,1.3885,1.4091,1.4182,1.43
1/21/2003,1.3548,1.3673,1.3875,1.4115,1.4312,1.4458,1.4568
1/20/2003,1.3568,1.3682,1.3898,1.4091,1.43,1.4375,1.4409
1/18/2003,1.3636,1.3818,1.4045,1.4273,1.4462,1.4575,1.4625
1/17/2003,1.3636,1.3818,1.4045,1.4273,1.4462,1.4575,1.4625
1/16/2003,1.3771,1.3896,1.4125,1.4312,1.4466,1.4602,1.4612
1/15/2003,1.375,1.3833,1.4042,1.4229,1.4448,1.4573,1.458
1/14/2003,1.3795,1.3864,1.4068,1.4227,1.4466,1.4602,1.4612
1/13/2003,1.385,1.4025,1.4275,1.4525,1.4725,1.4825,1.4825
1/11/2003,1.3906,1.4125,1.4688,1.4875,1.5111,1.5333,1.55
1/10/2003,1.3906,1.4125,1.4688,1.4875,1.5111,1.5333,1.55
1/9/2003,1.37,1.405,1.455,1.455,1.5,1.525,1.5375
1/8/2003,1.4107,1.4179,1.475,1.4893,1.525,1.55,1.5714
1/7/2003,1.4111,1.425,1.475,1.5139,1.5469,1.5594,1.6
1/6/2003,1.4306,1.4361,1.5,1.5438,1.5639,1.5806,1.6181
1/4/2003,1.4219,1.4219,1.4972,1.5333,1.5703,1.5891,1.6297
1/3/2003,1.4219,1.4219,1.4972,1.5333,1.5703,1.5891,1.6297
1/2/2003,1.5256,1.5283,1.5589,1.5728,1.59,1.6028,1.6434
1/1/2003,1.5412,1.5412,1.5709,1.5912,1.6022,1.6108,1.6469
12/31/2002,1.5412,1.5412,1.5709,1.5912,1.6022,1.6108,1.6469
12/30/2002,1.5412,1.5412,1.5725,1.5897,1.6087,1.6216,1.6622
12/28/2002,1.5478,1.5478,1.5742,1.595,1.6087,1.6216,1.6622
12/27/2002,1.5478,1.5478,1.5742,1.595,1.6087,1.6216,1.6622
12/26/2002,1.5333,1.5333,1.5592,1.5779,1.5992,1.6121,1.6579
12/25/2002,1.5412,1.5412,1.5678,1.5944,1.6106,1.6219,1.6553
12/24/2002,1.5475,1.5475,1.5803,1.6037,1.6217,1.6289,1.6553
12/23/2002,1.5256,1.5256,1.5617,1.5783,1.5883,1.5997,1.6289
12/21/2002,1.5325,1.5325,1.5658,1.5839,1.5903,1.6028,1.6309
12/20/2002,1.5325,1.5325,1.5658,1.5839,1.5903,1.6028,1.6309
12/19/2002,1.5397,1.5397,1.5709,1.5881,1.5969,1.6108,1.6428
12/18/2002,1.5325,1.5325,1.5658,1.5839,1.5969,1.6108,1.6428
12/17/2002,1.5334,1.5334,1.5631,1.5803,1.5969,1.6136,1.6456
12/16/2002,1.5125,1.5125,1.5625,1.5875,1.6125,1.6313,1.6625
12/14/2002,1.5453,1.5453,1.5844,1.6047,1.6278,1.6417,1.6736
12/13/2002,1.5453,1.5453,1.5844,1.6047,1.6278,1.6417,1.6736
12/12/2002,1.5453,1.5453,1.5844,1.6047,1.6278,1.6417,1.6736
12/11/2002,1.5161,1.5161,1.5661,1.5893,1.6071,1.625,1.6393
12/10/2002,1.5781,1.5781,1.5953,1.6203,1.6556,1.6681,1.6875
12/9/2002,1.525,1.525,1.5667,1.6042,1.6292,1.6583,1.6958
12/7/2002,1.5722,1.5722,1.5931,1.6236,1.6625,1.6891,1.7172
12/6/2002,1.5722,1.5722,1.5931,1.6236,1.6625,1.6891,1.7172
12/5/2002,1.575,1.575,1.5984,1.6344,1.675,1.7056,1.7278
12/4/2002,1.5719,1.5719,1.5922,1.625,1.6667,1.6944,1.7167
12/3/2002,1.615,1.62,1.6,1.65,1.6969,1.7094,1.7344
12/2/2002,1.625,1.6292,1.6319,1.6667,1.6953,1.7047,1.7219
11/30/2002,1.6375,1.6422,1.6672,1.6844,1.7056,1.7167,1.7219
11/29/2002,1.6375,1.6422,1.6672,1.6844,1.7056,1.7167,1.7219
11/28/2002,1.65,1.6583,1.6917,1.7069,1.7313,1.7469,1.7393
11/27/2002,1.6859,1.6984,1.7203,1.7313,1.7569,1.7597,1.7708
11/26/2002,1.7078,1.7141,1.7378,1.7516,1.7653,1.7708,1.7736
11/25/2002,1.7139,1.7194,1.7444,1.7583,1.7687,1.7719,1.775
11/23/2002,1.7234,1.7281,1.7563,1.7656,1.775,1.7786,1.7821
11/22/2002,1.7234,1.7281,1.7563,1.7656,1.775,1.7786,1.7821
11/21/2002,1.7094,1.7156,1.7437,1.75,1.7611,1.7639,1.7667
11/20/2002,1.7104,1.7104,1.7313,1.7479,1.7625,1.7625,1.7625
11/19/2002,1.7143,1.7214,1.7464,1.7536,1.7571,1.7607,1.7643
11/18/2002,1.7094,1.7156,1.7437,1.75,1.7611,1.7639,1.7667
11/16/2002,1.7275,1.7275,1.7525,1.7625,1.7719,1.7719,1.7719
11/15/2002,1.7275,1.7275,1.7525,1.7625,1.7719,1.7719,1.7719
11/14/2002,1.7109,1.7172,1.7453,1.7516,1.7625,1.7653,1.7681
11/13/2002,1.7014,1.7069,1.7347,1.7458,1.7578,1.7609,1.7609
11/12/2002,1.7229,1.7313,1.7604,1.7687,1.7729,1.7771,1.7813
11/11/2002,1.9156,1.9109,1.925,1.9312,1.9511,1.9653,1.9736
11/9/2002,1.9172,1.9047,1.9219,1.9312,1.9525,1.9667,1.975
11/8/2002,1.9172,1.9047,1.9219,1.9312,1.9525,1.9667,1.975
11/7/2002,1.9306,1.9312,1.9453,1.9547,1.9734,1.9859,1.9953
11/6/2002,1.9562,1.9562,1.9766,1.9891,2.0094,2.0172,2.0297
11/5/2002,1.9475,1.9475,1.9775,1.99,2.0594,2.0687,2.075
11/4/2002,1.925,1.925,1.9486,1.9516,1.9766,1.9828,1.9953
11/2/2002,1.9453,1.9453,1.9641,1.9719,1.9889,1.9958,2.0014
11/1/2002,1.9453,1.9453,1.9641,1.9719,1.9889,1.9958,2.0014
10/31/2002,1.975,1.975,1.9859,1.9937,2.0192,2.0261,2.0344
10/30/2002,1.9708,1.9708,1.9846,1.9992,2.047,2.052,2.062
10/29/2002,1.975,1.975,1.9821,1.9967,2.05,2.055,2.065
10/28/2002,1.975,1.975,1.9847,1.9925,2.0222,2.0292,2.0361
10/26/2002,2,2,2.0029,2.0133,2.0375,2.0479,2.05
10/25/2002,2,2,2.0029,2.0133,2.0375,2.0479,2.05
10/24/2002,2,2,2.0029,2.0133,2.0333,2.0396,2.0417
10/23/2002,1.9781,1.9781,1.9847,1.9925,2.0194,2.0264,2.0278
10/22/2002,1.9734,1.9734,1.9816,1.9894,2.0153,2.0236,2.0278
10/21/2002,1.9719,1.9719,1.9816,1.9894,2.0153,2.0236,2.0278
10/19/2002,1.9804,1.9804,1.9932,1.9986,2.0268,2.0339,2.0393
10/18/2002,1.9804,1.9804,1.9932,1.9986,2.0268,2.0339,2.0393
10/17/2002,1.9703,1.9703,1.9847,1.9894,2.0181,2.0236,2.0278
10/16/2002,1.9764,1.9764,1.9919,1.9961,2.0297,2.0359,2.0406
10/15/2002,1.9641,1.9641,1.9809,1.9856,2.0167,2.025,2.0278
10/14/2002,1.9672,1.9672,1.9797,1.9875,2.0139,2.025,2.0278
10/12/2002,1.9672,1.9672,1.9797,1.9875,2.0139,2.025,2.0278
10/11/2002,1.9672,1.9672,1.9797,1.9875,2.0139,2.025,2.0278
10/10/2002,1.9768,1.9768,1.9946,2.0036,2.0417,2.0542,2.0583
10/9/2002,1.9768,1.9768,1.9946,2.0036,2.0417,2.0542,2.0583
10/8/2002,1.975,1.975,1.9813,1.9891,2.0194,2.0306,2.0361
10/7/2002,1.9604,1.9604,1.9771,1.9875,2.04,2.045,2.05
10/5/2002,1.9736,1.9736,1.9792,1.9819,2.0094,2.0187,2.025
10/4/2002,1.9736,1.9736,1.9792,1.9819,2.0094,2.0187,2.025
10/3/2002,1.9987,1.9987,2,2.0078,2.0344,2.0469,2.0531
10/2/2002,1.9825,1.9825,1.9875,2,2.025,2.03,2.035
10/1/2002,1.98,1.98,1.9844,1.9922,2.0167,2.025,2.0306
9/30/2002,1.9706,1.9706,1.9813,1.9922,2.0139,2.0222,2.0278
9/28/2002,1.9706,1.9706,1.9813,1.9922,2.0139,2.0222,2.0278
9/27/2002,1.9706,1.9706,1.9813,1.9922,2.0139,2.0222,2.0278
9/26/2002,1.9706,1.9706,1.9813,1.9922,2.0139,2.0222,2.0278
9/25/2002,1.9706,1.9706,1.9813,1.9922,2.0139,2.0222,2.0278
9/24/2002,1.9722,1.9722,1.9889,1.9958,2.0219,2.0313,2.0375
9/23/2002,1.9706,1.9706,1.9844,1.9922,2.0167,2.025,2.0306
9/21/2002,1.9767,1.9767,1.9917,1.9986,2.025,2.0313,2.0406
9/20/2002,1.9767,1.9767,1.9917,1.9986,2.025,2.0313,2.0406
9/19/2002,1.9706,1.9706,1.9844,1.9922,2.0167,2.0222,2.0306
9/18/2002,1.9825,1.9825,1.9875,1.9946,2.0179,2.025,2.025
9/17/2002,1.9611,1.9611,1.975,1.9806,2.0109,2.0109,2.0143
9/16/2002,1.9639,1.9639,1.975,1.9806,2.0109,2.0109,2.0143
9/14/2002,1.9611,1.9611,1.975,1.9806,2.0109,2.0109,2.0143
9/13/2002,1.9611,1.9611,1.975,1.9806,2.0109,2.0109,2.0143
9/12/2002,1.9821,1.9821,1.9893,1.9964,2.0271,2.0271,2.0286
9/11/2002,1.9703,1.9703,1.9891,1.9953,2.025,2.0286,2.0292
9/10/2002,1.9734,1.9734,1.9922,1.9984,2.025,2.0286,2.0292
9/9/2002,1.9703,1.9703,1.9891,1.9953,2.025,2.0286,2.0292
9/7/2002,1.9672,1.9672,1.9859,1.9922,2.0214,2.025,2.025
9/6/2002,1.9672,1.9672,1.9859,1.9922,2.0214,2.025,2.025
9/5/2002,1.9672,1.9672,1.9859,1.9922,2.0214,2.025,2.025
9/4/2002,1.9453,1.9453,1.9703,1.9766,2.0071,2.0071,2.0083
9/3/2002,1.9569,1.9569,1.9819,1.9875,2.0125,2.0156,2.0143
9/2/2002,1.9672,1.9672,1.9891,1.9953,2.0214,2.025,2.025
8/31/2002,1.9771,1.9771,1.9958,2.0042,2.0208,2.0292,2.0214
8/30/2002,1.9771,1.9771,1.9958,2.0042,2.0208,2.0292,2.0214
8/29/2002,1.9764,1.9764,1.9944,2,2.0313,2.0438,2.0393
8/28/2002,1.9764,1.9764,1.9972,2,2.0266,2.0422,2.0411
8/27/2002,1.9589,1.9589,1.9929,1.9964,2.0375,2.0625,2.0531
8/26/2002,1.9828,1.9828,2.0031,2.0062,2.0313,2.0479,2.0482
8/24/2002,1.9722,1.9722,1.9944,2,2.0286,2.0536,2.0458
8/23/2002,1.9722,1.9722,1.9944,2,2.0286,2.0536,2.0458
8/22/2002,1.9694,1.9694,1.9917,2,2.0286,2.0536,2.0458
8/21/2002,1.9625,1.9625,1.9875,1.9937,2.0208,2.0417,2.0464
8/20/2002,1.9594,1.9594,1.9875,1.9937,2.025,2.0458,2.05
8/19/2002,1.9611,1.9583,1.9778,1.9833,2.0143,2.0286,2.025
8/17/2002,1.9542,1.9486,1.975,1.9806,2.0094,2.0219,2.0214
8/16/2002,1.9542,1.9486,1.975,1.9806,2.0094,2.0219,2.0214
8/15/2002,1.9609,1.9547,1.9906,2.0031,2.0286,2.05,2.05
8/14/2002,1.9542,1.9514,1.9806,1.9917,2.0219,2.0375,2.0357
8/13/2002,1.9611,1.9583,1.9889,1.9944,2.0219,2.0344,2.0286
8/12/2002,1.9528,1.9556,1.9861,1.9917,2.0187,2.0313,2.025
8/10/2002,1.95,1.9556,1.9833,1.9889,2.0156,2.0281,2.0214
8/9/2002,1.95,1.9556,1.9833,1.9889,2.0156,2.0281,2.0214
8/8/2002,1.975,1.9875,2.025,2.05,2.0667,2.0917,2.075
8/7/2002,1.9719,1.9781,1.9969,2.0047,2.0286,2.0321,2.0393
8/6/2002,1.9667,1.9722,1.9972,2.0069,2.0344,2.0469,2.0429
8/5/2002,1.975,1.9806,1.9972,2.0069,2.0344,2.0594,2.0429
8/3/2002,1.975,1.975,2.0047,2.0172,2.0643,2.0893,2.075
8/2/2002,1.975,1.975,2.0047,2.0172,2.0643,2.0893,2.075
8/1/2002,1.9857,1.9893,2.0179,2.0321,2.0571,2.0893,2.0583
7/31/2002,2,2,2.0391,2.0453,2.0786,2.1107,2.1
7/30/2002,1.9688,1.9688,2.0219,2.0281,2.08,2.12,2.1063
7/29/2002,2,2,2.0297,2.0359,2.0679,2.1036,2.0917
7/27/2002,1.9,1.9,1.9446,1.9518,1.9792,1.9917,1.9917
7/26/2002,1.9,1.9,1.9446,1.9518,1.9792,1.9917,1.9917
7/25/2002,1.84,1.86,1.895,1.915,1.9688,1.9875,1.985
7/24/2002,1.8687,1.8781,1.9172,1.9328,1.9714,1.9821,1.9857
7/23/2002,1.85,1.8687,1.9,1.9188,1.96,1.98,1.9562
7/22/2002,1.8687,1.8781,1.9172,1.9297,1.9607,1.9714,1.975
7/20/2002,1.8594,1.8719,1.9047,1.9234,1.9607,1.9679,1.975
7/19/2002,1.8594,1.8719,1.9047,1.9234,1.9607,1.9679,1.975
7/18/2002,1.85,1.8687,1.9,1.925,1.97,1.995,1.975
7/17/2002,1.8937,1.8937,1.9312,1.9562,1.9688,1.9937,1.995
7/16/2002,1.8906,1.8929,1.9214,1.95,1.975,1.9917,1.9964
7/15/2002,1.8906,1.9063,1.9344,1.9594,1.9821,1.9964,2.0042
7/13/2002,1.85,1.87,1.91,1.93,1.975,2,1.995
7/12/2002,1.85,1.87,1.91,1.93,1.975,2,1.995
7/11/2002,1.85,1.87,1.91,1.93,1.975,2,1.995
7/10/2002,1.9036,1.9214,1.9464,1.9714,1.9893,2.0036,2.0083
7/9/2002,1.8833,1.9,1.9333,1.95,1.9781,1.9906,1.9964
7/8/2002,1.8778,1.8944,1.9278,1.95,1.9781,1.9906,2.0031
7/6/2002,1.9036,1.925,1.95,1.975,1.9964,2.0214,2.0393
7/5/2002,1.9036,1.925,1.95,1.975,1.9964,2.0214,2.0393
7/4/2002,1.8861,1.9056,1.9417,1.9611,1.9906,2.0156,2.025
7/3/2002,1.8609,1.8641,1.9109,1.95,1.9768,2.0054,2.0161
7/2/2002,1.9,1.9071,1.9536,1.975,2.0042,2.0214,2.0542
7/1/2002,1.9167,1.9167,1.9692,1.9921,2.0187,2.0146,2.0446
6/29/2002,1.8931,1.8939,1.9531,1.9683,2.0062,2.0107,2.0313
6/28/2002,1.8931,1.8939,1.9531,1.9683,2.0062,2.0107,2.0313
6/27/2002,1.9312,1.9406,1.9859,2.0109,2.0344,2.0429,2.0656
6/26/2002,1.9688,1.9875,2.0453,2.0578,2.0929,2.1143,2.1286
6/25/2002,2.0139,2.0278,2.0697,2.0781,2.1156,2.1214,2.1469
6/24/2002,2.1888,2.1992,2.2108,2.2275,2.2458,2.2679,2.2708
6/22/2002,2.2008,2.2133,2.2253,2.2419,2.2656,2.2929,2.2875
6/21/2002,2.2008,2.2133,2.2253,2.2419,2.2656,2.2929,2.2875
6/20/2002,2.175,2.1925,2.22,2.225,2.2531,2.29,2.3
6/19/2002,2.2261,2.2332,2.2479,2.255,2.2696,2.2958,2.3036
6/18/2002,2.24,2.26,2.2775,2.2775,2.2844,2.33,2.3375
6/17/2002,2.2431,2.2556,2.2734,2.2797,2.2911,2.3187,2.3286
6/15/2002,2.2384,2.2509,2.2828,2.2891,2.3054,2.3268,2.3429
6/14/2002,2.2384,2.2509,2.2828,2.2891,2.3054,2.3268,2.3429
6/13/2002,2.2188,2.2438,2.2781,2.2781,2.31,2.33,2.3525
6/12/2002,2.2625,2.2687,2.2906,2.2906,2.3156,2.34,2.35
6/11/2002,2.2536,2.2592,2.2875,2.2931,2.3172,2.3339,2.3406
6/10/2002,2.2536,2.2592,2.2875,2.2931,2.3172,2.3339,2.3406
6/8/2002,2.2536,2.2592,2.2875,2.2931,2.3172,2.3339,2.3406
6/7/2002,2.2536,2.2592,2.2875,2.2931,2.3172,2.3339,2.3406
6/6/2002,2.2447,2.2509,2.2891,2.2953,2.3232,2.3339,2.35
6/5/2002,2.255,2.2606,2.2869,2.2939,2.3125,2.3321,2.3391
