Date,1Y,2Y,3Y,4Y,5Y,7Y,10Y,12Y,15Y
3/18/2009,0.685,0.94,1.215,1.41,1.505,1.663,1.825,1.96,1.995
3/17/2009,0.685,0.96,1.215,1.4,1.505,1.665,1.825,1.96,2.005
3/16/2009,0.67,0.93,1.173,1.353,1.45,1.61,1.775,1.8,1.945
3/13/2009,0.675,0.935,1.175,1.355,1.455,1.6,1.765,1.92,1.93
3/12/2009,0.675,0.92,1.165,1.33,1.44,1.59,1.765,1.92,1.92
3/11/2009,0.68,0.935,1.175,1.355,1.465,1.63,1.795,1.895,1.95
3/10/2009,0.68,0.91,1.13,1.295,1.41,1.565,1.7,1.82,1.87
3/9/2009,0.653,0.855,1.07,1.228,1.34,1.47,1.63,1.73,1.785
3/6/2009,0.65,0.87,1.08,1.253,1.35,1.48,1.638,1.7,1.81
3/5/2009,0.685,0.89,1.125,1.285,1.38,1.535,1.685,1.745,1.845
3/4/2009,0.665,0.88,1.095,1.25,1.34,1.48,1.63,1.715,1.805
3/3/2009,0.663,0.85,1.07,1.21,1.298,1.43,1.575,1.66,1.74
3/2/2009,0.64,0.815,1.015,1.15,1.245,1.378,1.495,1.59,1.665
2/27/2009,0.66,0.835,1.02,1.155,1.25,1.39,1.515,1.57,1.67
2/26/2009,0.63,0.793,0.97,1.11,1.203,1.325,1.478,1.53,1.605
2/25/2009,0.623,0.77,0.97,1.09,1.17,1.305,1.425,1.53,1.585
2/24/2009,0.61,0.77,0.963,1.093,1.175,1.313,1.445,1.52,1.6
2/23/2009,0.645,0.808,1.015,1.145,1.235,1.355,1.485,1.54,1.64
2/20/2009,0.615,0.79,0.985,1.115,1.2,1.325,1.46,1.56,1.615
2/19/2009,0.61,0.75,0.95,1.07,1.18,1.3,1.445,1.53,1.59
2/18/2009,0.595,0.71,0.92,1.045,1.145,1.265,1.41,1.47,1.555
2/17/2009,0.595,0.755,0.965,1.09,1.18,1.3,1.445,1.52,1.59
2/16/2009,0.635,0.798,1.005,1.135,1.23,1.345,1.485,1.58,1.63
2/13/2009,0.64,0.803,1.013,1.12,1.23,1.345,1.485,1.58,1.625
2/12/2009,0.645,0.825,1.05,1.17,1.245,1.37,1.515,1.61,1.665
2/11/2009,0.658,0.853,1.085,1.21,1.295,1.415,1.578,1.65,1.695
2/10/2009,0.685,0.883,1.11,1.24,1.32,1.44,1.585,1.625,1.728
2/9/2009,0.695,0.895,1.1,1.225,1.325,1.43,1.55,1.64,1.713
2/6/2009,0.695,0.89,1.09,1.225,1.315,1.425,1.555,1.6,1.66
2/5/2009,0.715,0.925,1.12,1.25,1.34,1.455,1.59,1.62,1.695
2/4/2009,0.72,0.92,1.125,1.27,1.365,1.48,1.61,1.65,1.76
2/3/2009,0.73,0.91,1.135,1.255,1.355,1.48,1.6,1.67,1.725
2/2/2009,0.738,0.905,1.125,1.263,1.348,1.46,1.6,1.67,1.73
1/30/2009,0.73,0.89,1.095,1.225,1.31,1.415,1.565,1.67,1.725
1/29/2009,0.73,0.89,1.095,1.225,1.31,1.415,1.565,1.67,1.725
1/28/2009,0.73,0.89,1.095,1.225,1.31,1.415,1.565,1.67,1.725
1/27/2009,0.73,0.89,1.095,1.225,1.31,1.415,1.565,1.67,1.725
1/26/2009,0.73,0.89,1.095,1.225,1.31,1.415,1.565,1.67,1.725
1/23/2009,0.75,0.885,1.095,1.2,1.305,1.415,1.565,1.575,1.69
1/22/2009,0.755,0.895,1.085,1.25,1.345,1.4,1.54,1.67,1.695
1/21/2009,0.755,0.93,1.12,1.24,1.32,1.44,1.585,1.64,1.73
1/20/2009,0.755,0.935,1.135,1.26,1.355,1.48,1.63,1.73,1.83
1/19/2009,0.773,0.953,1.135,1.27,1.385,1.505,1.668,1.76,1.875
1/16/2009,0.8,0.94,1.118,1.26,1.358,1.475,1.64,1.65,1.84
1/15/2009,0.745,0.86,1.03,1.15,1.235,1.35,1.495,1.6,1.63
1/14/2009,0.765,0.88,1.04,1.16,1.235,1.34,1.475,1.49,1.63
1/13/2009,0.805,0.953,1.103,1.205,1.275,1.38,1.505,1.52,1.58
1/12/2009,0.765,0.915,1.045,1.14,1.19,1.305,1.44,1.49,1.56
1/9/2009,0.815,0.955,1.07,1.17,1.235,1.35,1.468,1.49,1.595
1/8/2009,0.835,0.955,1.088,1.19,1.25,1.365,1.47,1.52,1.6
1/7/2009,1.05,1.115,1.215,1.29,1.34,1.43,1.55,1.6,1.665
1/6/2009,1.095,1.205,1.33,1.395,1.45,1.55,1.663,1.71,1.805
1/5/2009,1.025,1.075,1.173,1.25,1.3,1.375,1.475,1.535,1.585
1/2/2009,0.995,1.03,1.165,1.19,1.245,1.325,1.415,1.51,1.515
1/1/2009,1.06,1.03,1.165,1.19,1.245,1.325,1.415,1.51,1.515
12/31/2008,1.06,1.06,1.14,1.2,1.255,1.33,1.43,1.51,1.54
12/30/2008,1,1.08,1.175,1.25,1.295,1.37,1.47,1.51,1.58
12/29/2008,1.015,1.095,1.175,1.235,1.3,1.375,1.475,1.485,1.585
12/26/2008,1.095,1.075,1.18,1.24,1.285,1.36,1.45,1.485,1.575
12/25/2008,1.015,1.07,1.17,1.225,1.28,1.355,1.445,1.525,1.535
12/24/2008,1.015,1.08,1.17,1.21,1.265,1.345,1.44,1.485,1.535
12/23/2008,1.1,1.12,1.185,1.235,1.285,1.365,1.465,1.515,1.575
12/22/2008,1.14,1.135,1.23,1.29,1.325,1.405,1.495,1.54,1.595
12/19/2008,1.113,1.12,1.193,1.26,1.31,1.39,1.47,1.505,1.595
12/18/2008,1.075,1.065,1.14,1.2,1.275,1.36,1.45,1.505,1.56
12/17/2008,1.09,1.075,1.133,1.19,1.228,1.315,1.41,1.505,1.545
12/16/2008,1.185,1.165,1.215,1.265,1.32,1.388,1.48,1.535,1.605
12/15/2008,1.205,1.205,1.28,1.338,1.378,1.455,1.545,1.615,1.67
12/12/2008,1.205,1.205,1.263,1.318,1.36,1.445,1.538,1.615,1.625
12/11/2008,1.44,1.43,1.465,1.5,1.545,1.625,1.705,1.755,1.81
12/10/2008,1.485,1.46,1.505,1.545,1.578,1.655,1.745,1.825,1.875
12/9/2008,1.495,1.485,1.525,1.555,1.605,1.675,1.755,1.8,1.875
12/8/2008,1.5,1.485,1.53,1.57,1.615,1.678,1.755,1.845,1.88
12/5/2008,1.44,1.425,1.46,1.49,1.51,1.585,1.675,1.745,1.805
12/4/2008,1.435,1.42,1.468,1.505,1.545,1.625,1.705,1.765,1.79
12/3/2008,1.455,1.435,1.475,1.513,1.55,1.625,1.7,1.765,1.825
12/2/2008,1.455,1.44,1.465,1.5,1.56,1.635,1.725,1.825,1.83
12/1/2008,1.43,1.448,1.49,1.53,1.575,1.63,1.73,1.825,1.85
11/28/2008,1.45,1.44,1.49,1.525,1.555,1.62,1.73,1.795,1.85
11/27/2008,1.515,1.485,1.55,1.6,1.64,1.715,1.815,1.875,1.945
11/26/2008,1.52,1.535,1.58,1.615,1.675,1.75,1.865,1.935,1.97
11/25/2008,1.57,1.575,1.635,1.68,1.74,1.815,1.93,1.955,2.035
11/24/2008,1.46,1.45,1.51,1.54,1.585,1.675,1.79,1.805,1.885
11/21/2008,1.445,1.425,1.48,1.52,1.545,1.615,1.725,1.745,1.83
11/20/2008,1.505,1.503,1.54,1.585,1.62,1.69,1.805,1.875,1.915
11/19/2008,1.565,1.565,1.605,1.665,1.7,1.78,1.88,1.965,1.985
11/18/2008,1.675,1.67,1.7,1.75,1.79,1.87,1.98,2.055,2.075
11/17/2008,1.685,1.665,1.71,1.743,1.775,1.86,1.95,2.035,2.07
11/14/2008,1.66,1.66,1.695,1.74,1.78,1.86,1.96,2.045,2.06
11/13/2008,1.705,1.683,1.71,1.748,1.775,1.858,1.955,2.015,2.075
11/12/2008,1.725,1.725,1.765,1.795,1.84,1.895,2.003,2.06,2.093
11/11/2008,1.765,1.745,1.785,1.805,1.835,1.9,1.995,2.06,2.13
11/10/2008,1.805,1.81,1.83,1.863,1.895,1.965,2.065,2.225,2.27
11/7/2008,1.975,1.975,1.995,2.03,2.06,2.15,2.245,2.295,2.34
11/6/2008,1.975,1.985,2.005,2.025,2.065,2.135,2.245,2.295,2.375
11/5/2008,1.98,1.985,2.015,2.065,2.085,2.17,2.265,2.315,2.37
11/4/2008,1.995,2.005,2.045,2.085,2.12,2.195,2.295,2.385,2.42
11/3/2008,2,2.025,2.06,2.1,2.14,2.215,2.31,2.385,2.42
10/31/2008,2,2.01,2.04,2.07,2.095,2.175,2.25,2.315,2.34
10/30/2008,1.985,2,2.03,2.055,2.085,2.165,2.24,2.315,2.33
10/29/2008,1.96,1.955,1.965,2.005,2.03,2.105,2.175,2.245,2.27
10/28/2008,1.995,1.995,2.025,2.035,2.055,2.135,2.205,2.245,2.295
10/27/2008,1.94,1.93,1.945,1.98,2.003,2.068,2.143,2.215,2.23
10/24/2008,1.975,1.975,1.985,2.01,2.038,2.105,2.175,2.245,2.265
10/23/2008,1.985,2,2.01,2.04,2.07,2.143,2.221,2.295,2.313
10/22/2008,2.058,2.048,2.075,2.1,2.13,2.193,2.263,2.34,2.365
10/21/2008,2.045,2.065,2.095,2.13,2.16,2.24,2.315,2.395,2.395
10/20/2008,2.065,2.075,2.088,2.125,2.155,2.235,2.31,2.36,2.39
10/17/2008,2.035,2.04,2.075,2.09,2.115,2.19,2.265,2.34,2.345
10/16/2008,2.035,2.025,2.055,2.075,2.115,2.185,2.255,2.34,2.345
10/15/2008,2.06,2.07,2.1,2.125,2.16,2.24,2.305,2.375,2.395
10/14/2008,2.095,2.105,2.14,2.17,2.195,2.275,2.365,2.365,2.455
10/13/2008,2.075,2.08,2.09,2.12,2.15,2.225,2.295,2.365,2.4
10/10/2008,2.075,2.065,2.095,2.11,2.14,2.205,2.295,2.365,2.41
10/9/2008,2.075,2.065,2.095,2.11,2.14,2.205,2.295,2.365,2.41
10/8/2008,2.065,2.075,2.1,2.12,2.12,2.19,2.26,2.335,2.355
10/7/2008,2.135,2.16,2.175,2.21,2.225,2.295,2.365,2.425,2.48
10/6/2008,2.178,2.18,2.2,2.235,2.26,2.345,2.438,2.525,2.565
10/3/2008,2.2,2.22,2.245,2.275,2.305,2.415,2.5,2.625,2.605
10/2/2008,2.21,2.235,2.26,2.295,2.33,2.435,2.54,2.625,2.66
10/1/2008,2.21,2.25,2.285,2.315,2.355,2.46,2.56,2.625,2.665
9/30/2008,2.22,2.24,2.255,2.3,2.345,2.445,2.52,2.625,2.65
9/29/2008,2.205,2.24,2.275,2.305,2.335,2.445,2.545,2.625,2.675
9/26/2008,2.205,2.24,2.275,2.305,2.33,2.445,2.545,3.08,2.66
9/25/2008,2.28,2.325,2.355,2.415,2.465,2.565,2.67,3.08,2.73
9/24/2008,2.275,2.335,2.385,2.44,2.485,2.58,2.685,3.08,2.79
9/23/2008,2.285,2.325,2.375,2.445,2.485,2.59,2.695,3.08,2.74
9/22/2008,2.305,2.345,2.378,2.425,2.48,2.57,2.675,3.08,2.78
9/19/2008,2.305,2.345,2.39,2.43,2.48,2.58,2.695,3.08,2.8
9/18/2008,2.29,2.325,2.385,2.425,2.47,2.555,2.675,3.08,2.765
9/17/2008,2.24,2.25,2.29,2.32,2.355,2.435,2.535,3.08,2.64
9/16/2008,2.29,2.33,2.35,2.39,2.385,2.52,2.65,3.08,2.72
9/15/2008,2.245,2.235,2.255,2.275,2.3,2.355,2.44,3.08,2.5
9/12/2008,2.225,2.205,2.215,2.215,2.255,2.33,2.405,3.08,2.465
9/11/2008,2.255,2.26,2.28,2.315,2.345,2.415,2.48,3.08,2.555
9/10/2008,2.265,2.285,2.3,2.335,2.375,2.445,2.52,3.08,2.595
9/9/2008,2.27,2.28,2.32,2.355,2.385,2.46,2.535,3.08,2.595
9/8/2008,2.285,2.3,2.335,2.385,2.42,2.5,2.575,3.08,2.61
9/5/2008,2.295,2.31,2.34,2.37,2.41,2.485,2.56,3.08,2.62
9/4/2008,2.32,2.355,2.395,2.44,2.485,2.565,2.645,3.08,2.69
9/3/2008,2.32,2.34,2.38,2.42,2.455,2.545,2.62,3.08,2.69
9/2/2008,2.33,2.345,2.39,2.44,2.49,2.565,2.645,3.08,2.705
9/1/2008,2.325,2.353,2.403,2.458,2.508,2.573,2.66,3.08,2.73
8/29/2008,2.325,2.355,2.4,2.455,2.495,2.575,2.65,3.08,2.71
8/28/2008,2.325,2.35,2.395,2.45,2.495,2.565,2.655,3.08,2.71
8/27/2008,2.325,2.38,2.435,2.495,2.555,2.62,2.705,3.08,2.77
8/26/2008,2.335,2.37,2.435,2.5,2.54,2.625,2.705,3.08,2.76
8/25/2008,2.35,2.375,2.44,2.5,2.54,2.63,2.715,3.08,2.775
8/22/2008,2.345,2.38,2.455,2.515,2.555,2.625,2.72,3.08,2.775
8/21/2008,2.345,2.375,2.435,2.485,2.525,2.6,2.685,3.08,2.755
8/20/2008,2.335,2.37,2.43,2.48,2.53,2.61,2.695,3.08,2.75
8/19/2008,2.34,2.37,2.41,2.47,2.51,2.58,2.665,3.08,2.725
8/18/2008,2.315,2.36,2.415,2.465,2.51,2.585,2.675,3.08,2.72
8/15/2008,2.335,2.38,2.435,2.493,2.54,2.618,2.695,3.08,2.75
8/14/2008,2.35,2.4,2.46,2.51,2.565,2.64,2.725,3.08,2.78
8/13/2008,2.34,2.375,2.435,2.5,2.53,2.615,2.695,3.08,2.73
8/12/2008,2.34,2.36,2.415,2.46,2.5,2.57,2.645,3.08,2.71
8/11/2008,2.33,2.34,2.395,2.425,2.47,2.54,2.62,3.08,2.685
8/8/2008,2.34,2.375,2.445,2.475,2.51,2.585,2.66,3.08,2.725
8/7/2008,2.34,2.37,2.42,2.47,2.505,2.595,2.655,3.08,2.72
8/6/2008,2.335,2.405,2.46,2.5,2.54,2.625,2.7,3.08,2.765
8/5/2008,2.385,2.47,2.535,2.6,2.635,2.725,2.805,3.08,2.88
8/4/2008,2.395,2.485,2.54,2.595,2.655,2.735,2.825,3.08,2.885
8/1/2008,2.365,2.45,2.525,2.57,2.63,2.715,2.805,3.08,2.865
7/31/2008,2.37,2.45,2.5,2.555,2.605,2.69,2.765,3.08,2.85
7/30/2008,2.39,2.47,2.52,2.58,2.63,2.71,2.815,3.08,2.87
7/29/2008,2.41,2.48,2.545,2.59,2.645,2.735,2.835,3.08,2.885
7/28/2008,2.415,2.51,2.565,2.615,2.65,2.735,2.82,3.08,2.925
7/25/2008,2.415,2.51,2.565,2.615,2.645,2.735,2.84,3.08,2.92
7/24/2008,2.438,2.553,2.613,2.66,2.713,2.793,2.89,3.08,2.98
7/23/2008,2.44,2.578,2.665,2.715,2.785,2.865,2.973,3.08,3.015
7/22/2008,2.44,2.55,2.625,2.685,2.745,2.83,2.93,3.08,2.985
7/21/2008,2.45,2.56,2.625,2.675,2.73,2.815,2.91,3.08,2.965
7/18/2008,2.44,2.55,2.61,2.658,2.725,2.8,2.9,3.08,2.955
7/17/2008,2.44,2.575,2.615,2.675,2.75,2.825,2.92,3.08,2.965
7/16/2008,2.43,2.54,2.605,2.65,2.705,2.79,2.895,3.08,2.965
7/15/2008,2.46,2.6,2.65,2.705,2.775,2.85,2.945,3.08,3.01
7/14/2008,2.465,2.625,2.675,2.75,2.795,2.86,2.935,3.08,3
7/11/2008,2.45,2.61,2.67,2.73,2.78,2.865,2.955,3.08,3.01
7/10/2008,2.45,2.59,2.66,2.71,2.75,2.83,2.915,3.08,3.01
7/9/2008,2.48,2.635,2.715,2.77,2.83,2.91,2.995,3.08,3.08
7/8/2008,2.46,2.645,2.685,2.755,2.795,2.875,2.93,3.08,3.04
7/7/2008,2.485,2.683,2.77,2.86,2.925,3.005,3.09,3.08,3.165
7/4/2008,2.475,2.68,2.76,2.83,2.89,2.97,3.06,3.08,3.13
7/3/2008,2.5,2.71,2.79,2.87,2.96,3.04,3.13,3.08,3.205
7/2/2008,2.495,2.675,2.765,2.825,2.92,3,3.065,3.08,3.145
7/1/2008,2.5,2.66,2.74,2.79,2.875,2.955,3.025,3.08,3.09
6/30/2008,2.51,2.71,2.805,2.875,2.97,3.035,3.11,3.08,3.175
6/27/2008,2.528,2.713,2.805,2.888,2.948,3.025,3.115,3.08,3.165
6/26/2008,2.5,2.68,2.78,2.838,2.91,2.98,3.05,3.08,3.18
6/25/2008,2.51,2.685,2.78,2.855,2.91,2.99,3.065,3.08,3.185
6/24/2008,2.525,2.71,2.795,2.87,2.955,3.025,3.11,3.08,3.19
6/23/2008,2.55,2.725,2.81,2.905,2.97,3.035,3.14,3.08,3.215
6/20/2008,2.505,2.68,2.79,2.855,2.945,3.01,3.12,3.08,3.205
6/19/2008,2.505,2.67,2.75,2.835,2.91,3.01,3.09,3.08,3.24
6/18/2008,2.52,2.7,2.79,2.875,2.95,3.05,3.145,3.08,3.275
6/17/2008,2.5,2.7,2.78,2.88,2.97,3.04,3.12,3.08,3.295
6/16/2008,2.57,2.79,2.91,2.96,3.07,3.14,3.19,3.08,3.41
6/13/2008,2.59,2.795,2.895,3,3.11,3.205,3.295,3.08,3.385
6/12/2008,2.525,2.715,2.855,2.945,3.055,3.145,3.245,3.08,2.47
6/11/2008,2.535,2.715,2.845,2.94,3.03,3.15,3.235,3.08,3.375
6/10/2008,2.525,2.685,2.815,2.925,3.005,3.095,3.215,3.08,3.325
6/9/2008,2.485,2.645,2.755,2.845,2.925,3.015,3.125,3.08,3.295
6/6/2008,2.49,2.655,2.765,2.855,2.935,3.035,3.135,3.08,3.29
6/5/2008,2.49,2.655,2.775,2.875,2.96,3.035,3.155,3.08,3.29
6/4/2008,2.48,2.65,2.755,2.855,2.93,3.06,3.14,3.08,3.29
6/3/2008,2.485,2.615,2.72,2.82,2.895,2.995,3.1,3.08,3.29
6/2/2008,2.485,2.635,2.75,2.86,2.92,3.03,3.155,3.08,3.31
5/30/2008,2.475,2.638,2.755,2.855,2.925,3.045,3.16,3.08,3.31
5/29/2008,2.485,2.645,2.755,2.865,2.945,3.05,3.155,3.08,3.29
5/28/2008,2.48,2.64,2.74,2.84,2.9,3.02,3.15,3.08,3.295
5/27/2008,2.485,2.64,2.76,2.845,2.905,3.025,3.155,3.08,3.285
5/26/2008,2.48,2.62,2.733,2.815,2.875,2.988,3.12,3.08,3.21
5/23/2008,2.47,2.595,2.695,2.77,2.855,2.945,3.065,3.08,3.21
5/22/2008,2.455,2.58,2.695,2.765,2.83,2.945,3.06,3.08,3.195
5/21/2008,2.445,2.555,2.66,2.725,2.77,2.885,3.023,3.08,3.18
5/20/2008,2.44,2.545,2.645,2.705,2.755,2.87,2.99,3.08,3.165
5/19/2008,2.428,2.535,2.613,2.688,2.76,2.875,2.995,3.08,3.135
5/16/2008,2.425,2.525,2.62,2.68,2.74,2.84,2.97,3.08,3.135
5/15/2008,2.455,2.545,2.64,2.705,2.775,2.89,3.01,3.08,3.19
5/14/2008,2.44,2.545,2.645,2.715,2.78,2.9,3.005,3.08,3.19
5/13/2008,2.435,2.53,2.625,2.705,2.775,2.875,2.99,3.08,3.095
5/12/2008,2.425,2.515,2.6,2.67,2.735,2.845,2.945,3.08,3.095
5/9/2008,2.42,2.47,2.555,2.615,2.675,2.775,2.87,3.08,3.035
5/8/2008,2.405,2.49,2.57,2.635,2.695,2.8,2.89,3.08,3.05
5/7/2008,2.375,2.45,2.515,2.59,2.655,2.76,2.86,3.08,3.02
5/6/2008,2.38,2.44,2.51,2.565,2.625,2.735,2.835,3.08,3.02
5/5/2008,2.38,2.435,2.51,2.58,2.65,2.75,2.845,3.08,3.02
5/2/2008,2.375,2.445,2.525,2.595,2.66,2.745,2.84,3.08,3.02
5/1/2008,2.375,2.435,2.515,2.57,2.635,2.735,2.825,3.08,3.005
4/30/2008,2.38,2.435,2.51,2.57,2.633,2.735,2.825,3.08,3.005
4/29/2008,2.385,2.465,2.54,2.595,2.675,2.76,2.85,3.08,3.025
4/28/2008,2.385,2.48,2.57,2.638,2.715,2.815,2.91,3.08,3.98
4/25/2008,2.415,2.505,2.59,2.655,2.73,2.845,2.96,3.08,3.105
4/24/2008,2.395,2.47,2.545,2.61,2.685,2.79,2.913,3.08,3.065
4/23/2008,2.405,2.483,2.555,2.61,2.68,2.788,2.915,3.08,3.07
4/22/2008,2.405,2.46,2.54,2.61,2.68,2.78,2.91,3.08,3.03
4/21/2008,2.385,2.435,2.515,2.565,2.645,2.745,2.875,3.08,3.03
4/18/2008,2.385,2.44,2.52,2.57,2.64,2.765,2.9,3.08,3.03
4/17/2008,2.4,2.455,2.52,2.59,2.645,2.765,2.885,3.08,3.04
4/16/2008,2.39,2.415,2.495,2.56,2.62,2.74,2.85,3.08,3.015
4/15/2008,2.38,2.4,2.47,2.52,2.585,2.72,2.815,3.08,2.98
4/14/2008,2.365,2.37,2.445,2.5,2.555,2.675,2.805,3.08,2.945
4/11/2008,2.345,2.353,2.415,2.47,2.525,2.645,2.76,3.08,2.945
4/10/2008,2.36,2.36,2.4,2.465,2.54,2.655,2.765,3.08,2.965
4/9/2008,2.36,2.37,2.415,2.45,2.52,2.63,2.74,3.08,2.955
4/8/2008,2.365,2.36,2.405,2.465,2.515,2.625,2.715,3.08,2.925
4/7/2008,2.35,2.348,2.39,2.425,2.485,2.58,2.645,3.08,2.92
4/4/2008,2.325,2.335,2.38,2.435,2.495,2.62,2.72,3.08,2.92
4/3/2008,2.335,2.335,2.365,2.435,2.495,2.608,2.653,3.08,3.055
4/2/2008,2.323,2.323,2.365,2.43,2.485,2.628,2.743,3.08,3.055
4/1/2008,2.315,2.318,2.345,2.42,2.475,2.61,2.765,3.08,3.055
3/31/2008,2.323,2.325,2.36,2.413,2.48,2.598,2.77,3.08,3.055
3/28/2008,2.32,2.32,2.355,2.42,2.485,2.61,2.785,3.08,3.055
3/27/2008,2.325,2.328,2.36,2.42,2.475,2.62,2.795,3.08,3.055
3/26/2008,2.335,2.33,2.385,2.443,2.505,2.64,2.795,3.08,3.105
3/25/2008,2.35,2.368,2.405,2.465,2.555,2.69,2.86,3.08,3.105
3/24/2008,2.36,2.365,2.425,2.49,2.565,2.705,2.88,3.08,3.105
3/21/2008,2.355,2.363,2.405,2.47,2.555,2.688,2.858,3.08,3.063
3/20/2008,2.318,2.31,2.35,2.41,2.475,2.61,2.765,3.08,3.035
3/19/2008,2.32,2.32,2.365,2.43,2.498,2.625,2.79,3.08,3
3/18/2008,2.3,2.3,2.345,2.41,2.475,2.605,2.75,3.08,2.98
3/17/2008,2.3,2.305,2.335,2.4,2.47,2.585,2.725,3.08,3.005
3/14/2008,2.315,2.315,2.355,2.42,2.49,2.62,2.795,3.08,3.065
3/13/2008,2.29,2.29,2.34,2.395,2.463,2.61,2.773,3.08,3.065
3/12/2008,2.33,2.325,2.38,2.44,2.51,2.66,2.81,3.08,3.08
3/11/2008,2.3,2.315,2.36,2.425,2.51,2.655,2.815,3.08,3.08
3/10/2008,2.303,2.295,2.333,2.395,2.485,2.628,2.803,2.87,3.065
3/7/2008,2.285,2.265,2.31,2.38,2.465,2.6,2.75,2.87,3.05
3/6/2008,2.31,2.305,2.355,2.425,2.51,2.645,2.835,2.87,3.105
3/5/2008,2.31,2.3,2.35,2.425,2.5,2.645,2.84,2.87,3.1
3/4/2008,2.285,2.275,2.334,2.39,2.475,2.61,2.805,2.87,3.07
3/3/2008,2.28,2.27,2.333,2.39,2.465,2.605,2.795,2.87,3.053
2/29/2008,2.285,2.295,2.37,2.445,2.51,2.645,2.845,2.87,3.105
2/28/2008,2.31,2.31,2.37,2.455,2.525,2.67,2.855,2.87,3.08
2/27/2008,2.31,2.31,2.37,2.455,2.525,2.67,2.855,2.87,3.08
2/26/2008,2.285,2.29,2.34,2.393,2.468,2.59,2.735,2.87,2.86
2/25/2008,2.288,2.288,2.328,2.395,2.465,2.6,2.765,2.87,2.955
2/22/2008,2.245,2.225,2.295,2.34,2.415,2.513,2.695,2.87,2.905
2/21/2008,2.245,2.23,2.28,2.345,2.42,2.55,2.66,2.87,2.82
2/20/2008,2.22,2.215,2.255,2.32,2.39,2.52,2.65,2.87,2.79
2/19/2008,2.21,2.2,2.25,2.31,2.38,2.5,2.635,2.87,2.8
2/18/2008,2.22,2.205,2.248,2.32,2.38,2.535,2.635,2.87,2.81
2/15/2008,2.223,2.208,2.258,2.33,2.37,2.48,2.615,2.87,2.65
2/14/2008,2.215,2.195,2.23,2.29,2.34,2.425,2.545,2.87,2.65
2/13/2008,2.193,2.195,2.223,2.27,2.305,2.393,2.498,2.87,2.593
2/12/2008,2.19,2.19,2.215,2.26,2.305,2.37,2.485,2.87,2.63
2/11/2008,2.195,2.18,2.22,2.26,2.295,2.375,2.475,2.87,2.63
2/8/2008,2.195,2.19,2.205,2.245,2.28,2.35,2.46,2.87,2.63
2/7/2008,2.195,2.19,2.205,2.245,2.28,2.35,2.46,2.87,2.63
2/6/2008,2.195,2.18,2.22,2.26,2.295,2.375,2.475,2.87,2.595
2/5/2008,2.19,2.18,2.213,2.245,2.285,2.355,2.46,2.87,2.63
2/4/2008,2.18,2.175,2.21,2.243,2.275,2.345,2.443,2.87,2.575
2/1/2008,2.19,2.185,2.215,2.255,2.285,2.365,2.46,2.87,2.58
1/31/2008,2.22,2.22,2.25,2.285,2.33,2.405,2.515,2.87,2.63
1/30/2008,2.23,2.235,2.27,2.31,2.35,2.43,2.545,2.87,2.63
1/29/2008,2.235,2.23,2.26,2.29,2.33,2.41,2.515,2.87,2.59
1/28/2008,2.21,2.21,2.24,2.265,2.29,2.365,2.465,2.87,2.57
1/25/2008,2.225,2.235,2.285,2.305,2.343,2.428,2.548,2.87,2.55
1/24/2008,2.21,2.2,2.24,2.265,2.295,2.37,2.485,2.87,2.55
1/23/2008,2.19,2.2,2.22,2.255,2.285,2.36,2.46,2.87,2.57
1/22/2008,2.255,2.255,2.25,2.288,2.32,2.39,2.51,2.87,2.57
1/21/2008,2.315,2.333,2.36,2.405,2.465,2.549,2.625,2.87,2.77
1/18/2008,2.33,2.345,2.38,2.425,2.48,2.553,2.645,2.87,2.77
1/17/2008,2.345,2.36,2.39,2.425,2.475,2.56,2.645,2.87,2.77
1/16/2008,2.35,2.37,2.395,2.445,2.495,2.58,2.66,2.87,2.77
1/15/2008,2.365,2.385,2.4,2.45,2.51,2.59,2.674,2.87,2.77
1/14/2008,2.365,2.38,2.4,2.445,2.49,2.57,2.655,2.87,2.75
1/11/2008,2.36,2.38,2.41,2.46,2.5,2.575,2.655,2.87,2.75
1/10/2008,2.38,2.4,2.425,2.49,2.545,2.625,2.71,2.87,2.8
1/9/2008,2.39,2.41,2.45,2.505,2.555,2.63,2.715,2.87,2.79
1/8/2008,2.37,2.393,2.435,2.485,2.53,2.618,2.715,2.87,2.79
1/7/2008,2.375,2.401,2.431,2.47,2.535,2.62,2.68,2.87,2.79
1/4/2008,2.375,2.4,2.435,2.485,2.535,2.615,2.695,2.87,2.79
1/3/2008,2.37,2.395,2.42,2.47,2.52,2.605,2.68,2.87,2.79
1/2/2008,2.37,2.395,2.43,2.475,2.515,2.595,2.67,2.87,2.79
1/1/2008,2.38,2.4,2.44,2.48,2.53,2.61,2.68,2.87,2.79
12/31/2007,2.385,2.41,2.44,2.49,2.535,2.615,2.685,2.87,2.79
12/28/2007,2.395,2.425,2.455,2.505,2.56,2.635,2.71,2.87,2.78
12/27/2007,2.393,2.415,2.445,2.505,2.558,2.6,2.705,2.87,2.77
12/26/2007,2.375,2.415,2.44,2.495,2.535,2.615,2.69,2.87,2.77
12/25/2007,2.37,2.41,2.435,2.48,2.545,2.605,2.675,2.87,2.77
12/24/2007,2.37,2.4,2.445,2.485,2.53,2.605,2.69,2.87,2.77
12/21/2007,2.363,2.39,2.42,2.463,2.513,2.6,2.665,2.87,2.75
12/20/2007,2.35,2.355,2.38,2.42,2.475,2.54,2.615,2.87,2.7
